phase,d,l,b
232,1150.0,224.6000065447109,10.70000209107146
232,357.0,205.8999976238078,2.9999980353489146
232,350.4,201.39999856904436,0.30000055461944136
232,332.5,202.69999686740366,-1.8000029536813518
232,452.3,117.59999997607608,-19.000004276777894
232,388.2,112.29999784477668,-13.799999865790666
232,330.6,201.09999918285018,-1.7999941650756477
232,335.9,204.89999977580837,-0.8999997800321684
232,328.9,200.00000159899426,-0.5999969963701137
232,921.5,219.49999547699224,12.600000688597115
232,1189.4,225.50000167406995,8.800001552694914
232,252.0,112.90000394103434,-14.499996880202913
232,1032.4,78.09999952015635,1.79999777888646
232,392.5,195.19999929937669,4.600001071515032
232,959.1,79.29999892821209,-3.10000512011271
232,304.4,206.39999919858383,-9.700004814402142
232,1023.3,77.49999481347976,0.19999900890751793
232,746.8,88.99999839469383,4.699997523236622
232,452.2,105.89999716602891,-3.100001524989629
232,441.5,206.20000130111322,7.99999764070664
232,157.5,120.49999658282127,-21.299996872896884
232,1125.4,224.39999828797212,10.400001027376597
232,975.3,219.20000163008905,11.199997352749046
232,996.0,76.99999674075087,-2.000000068795161
232,331.6,204.80000101427353,6.89999807201733
232,457.6,103.19999992766972,-8.400000845980811
232,254.6,209.09999817576966,-19.00000056379102
232,1059.9,72.09999797291266,-1.4000033044079043
232,442.7,112.90000248989509,-20.20000519595618
232,426.8,115.30000398275519,-22.49999734948212
232,992.8,80.0999997788124,-0.19999584982499952
232,980.3,77.40000071307847,-2.2999980094762935
232,958.2,78.50000371616596,-2.499997083539173
232,912.9,217.0000007024716,11.70000167559397
232,406.4,212.50000174570292,5.799998641833562
232,622.7,90.49999927193063,5.800001850666412
232,373.4,201.50000335711442,2.2999984252313936
232,361.0,209.50000320549586,2.0999983844682206
232,306.3,206.800005293944,-4.399997298910611
232,845.3,213.89999816530747,14.000004437835779
232,771.8,87.80000143055236,3.4000010830478407
232,950.7,77.39999672793347,-2.6999986739181665
232,793.1,85.09999680778913,2.6999962076734527
232,736.4,88.89999877776457,4.800000379516061
232,353.2,111.40000322462666,0.7000025520904323
232,382.5,192.60000298222963,3.099995006620637
232,375.1,195.1999946328894,-1.4000018905754816
232,403.7,196.5000008014375,6.7000015411507405
232,395.8,196.89999441709176,7.299997511305559
232,351.4,203.89999776523715,1.4000041099420417
232,392.6,204.50000176312415,4.900004198453691
232,410.8,205.3000025380709,7.900000494874621
232,420.9,213.50000464190597,5.499999991024934
232,860.4,214.19999929589338,13.999995112635057
232,850.2,214.49999904159796,14.800003049547668
232,827.3,216.40000015785515,11.09999578545562
232,674.7,219.39999598450868,11.399996827049828
232,657.0,219.79999317815947,11.199997925920739
232,1186.5,225.6999972433962,10.099999298231914
232,1197.8,226.1000062807305,9.600001945045799
232,486.1,109.40000291671673,-11.899999634395167
232,385.7,206.79999837847313,4.700004782334397
232,336.0,112.29999989136013,-6.899996358333102
232,455.2,97.30000038629639,-11.000001470261736
232,342.5,205.30000204390237,1.6999936001364317
232,389.3,205.2000042889618,3.5000011597275016
232,368.9,208.19999647921853,2.7000035450173367
232,1024.2,78.29999841350696,1.3999975808636838
232,873.0,83.79999903703431,-0.0999991955193524
232,817.0,84.80000148725756,2.600000297008885
232,626.6,90.50000381213927,5.899999589981214
232,562.9,91.70000468532992,4.200000764883353
232,758.4,96.20000110552952,10.29999777866173
232,449.6,99.10000025537681,4.200001989931511
232,453.3,105.89999716602891,-3.100001524989629
232,393.7,111.29999980032298,-7.500000474235268
232,335.5,112.00000027104657,-7.099998167297205
232,445.8,115.99999778602385,-19.999999142644985
232,307.3,187.9999972157945,-9.199999550501207
232,402.7,203.30000237121615,8.700002583816248
232,370.4,206.80000035747457,4.199996599924273
232,347.6,206.5000029435354,0.5999954714228822
232,409.0,212.49999921290134,5.600004993544783
232,287.2,213.0000007058136,2.6000014393834183
232,1016.7,218.19999780696415,11.499998060882364
232,884.2,218.99999414942445,18.999999600694082
232,681.6,221.99999486958214,13.50000112498882
232,979.1,219.2000013088909,12.00000284722957
232,1175.9,224.60000115028117,9.50000432561215
