phase,d,l,b
254,1151.9,224.60000299574284,11.199997216049887
254,358.0,205.89999710694386,-5.199998954738367
254,353.6,201.40000464785092,-7.699998291037065
254,337.5,202.69999964280188,-10.000002211269969
254,447.3,117.59999815759738,-17.000002914318564
254,384.7,112.29999627043938,-11.500002644133934
254,335.5,201.09999673372863,-10.00000131760213
254,340.3,204.9000001878295,-9.200003314358357
254,332.8,199.99999966225906,-8.800001623288155
254,916.4,219.50000373967006,11.100001324996127
254,1191.8,225.49999944090692,9.499999101101873
254,250.7,112.8999995745834,-13.200000253389899
254,1032.8,78.10000092678308,2.4000015253577147
254,391.6,195.19999496251458,-2.600000526185991
254,958.8,79.2999990265827,-2.700004805785566
254,315.8,206.40000197162112,-18.1000024214863
254,1023.4,77.4999947711267,0.9000008539506098
254,746.1,89.00000302063721,4.00000254532577
254,451.5,105.90000144055732,-0.4999997001850182
254,437.3,206.20000519905693,0.7000012102709134
254,159.5,120.49999732040621,-23.099996367041
254,1126.7,224.4000056615988,10.700002126983629
254,972.3,219.20000517095062,10.200002420285422
254,995.7,77.00000060039199,-1.3000039690569027
254,329.3,204.79999977539953,-1.6000021381137994
254,454.9,103.19999993595619,-5.80000134465829
254,271.7,209.09999651111923,-27.59999511784505
254,1059.8,72.10000104608532,-1.2000010054945807
254,437.0,112.90000245099822,-18.100001357582837
254,421.1,115.30000041337738,-20.499997927145095
254,992.8,80.10000347341405,0.40000070671464644
254,979.9,77.39999786691537,-1.7000038563761328
254,957.9,78.49999730293038,-2.0000034554827204
254,907.8,216.9999982685376,10.099999312484377
254,404.6,212.49999419464655,-2.100001064574399
254,623.5,90.50000074271362,6.500004238220088
254,374.8,201.50000076874235,-5.50000109367751
254,362.9,209.49999634259336,-6.20000031575486
254,313.6,206.79999837667722,-13.19999622083204
254,836.7,213.9000010442595,11.400000837196245
254,771.2,87.79999860576443,2.500001302879563
254,950.5,77.40000071307847,-2.2999980094762935
254,792.5,85.09999852105254,1.6999964698888101
254,735.7,88.89999867170525,4.200000610676895
254,353.7,111.40000273833914,3.1000022706997834
254,382.9,192.60000432614888,-4.0999983112774245
254,379.4,195.20000148007182,-8.699999241893746
254,401.0,196.50000339751185,-0.4999974021887457
254,392.6,196.90000106688316,-5.687451684418346e-07
254,353.7,203.8999973168192,-6.800001711007953
254,391.7,204.499997809935,-2.8999993201814815
254,406.9,205.30000188095372,0.39999913810370813
254,419.2,213.49999815037648,-2.0999982665974968
254,852.2,214.2000014978867,11.599996782491775
254,841.2,214.5000032100437,12.299996688874907
254,820.7,216.3999974564386,8.49999586600754
254,666.4,219.3999984052532,6.900005880014633
254,648.7,219.79999559344944,6.499999295012554
254,1189.0,225.6999994498174,10.700005100713074
254,1200.4,226.099999458701,10.300003415203735
254,482.2,109.39999979129482,-9.39999869387734
254,385.0,206.80000126617264,-3.2000051008512393
254,334.7,112.30000051041803,-4.799997826814706
254,451.6,97.29999670204683,-8.300002075969868
254,344.7,205.2999991995555,-6.700003921459548
254,389.7,205.20000099356093,-4.299999368489433
254,370.2,208.19999614374194,-5.499998799096207
254,1024.5,78.29999631449637,1.9999996269383482
254,873.0,83.80000237933483,-0.7000025400364327
254,816.5,84.80000243402495,1.5999998492680532
254,627.4,90.50000074271362,6.500004238220088
254,564.2,91.70000330826848,5.7000013820275575
254,757.6,96.20000404979604,9.900000087013076
254,451.7,99.09999828188063,6.900001526297768
254,452.7,105.90000014382056,-0.4000014619214636
254,391.9,111.30000166006151,-5.099998204746801
254,334.2,112.00000049753598,-4.799995493404675
254,440.5,115.99999779921419,-17.999996363812777
254,316.2,188.00000281554577,-16.399998765073658
254,398.1,203.29999884600446,1.2000059756715196
254,370.2,206.79999876127908,-3.9000006307606294
254,350.7,206.50000045311808,-7.700000364852357
254,407.3,212.50000231314402,-2.1999985766750108
254,289.0,213.00000151841374,-6.899997383316724
254,1014.6,218.19999902797116,10.900004101952396
254,873.7,218.99999383085802,16.899999226308143
254,671.4,221.99999643927353,9.1999998720093
254,975.9,219.2000041321093,11.099997533517094
254,1178.2,224.60000066665077,10.099998375456199
