phase,d,l,b
101,1140.4,224.59999932656066,-7.700002687315822
101,368.9,205.89999572600632,14.900000351543168
101,361.9,201.3999978690411,14.499998948336438
101,342.7,202.6999985677911,14.100000238896119
101,434.3,117.59999951261574,-9.899999286894616
101,377.3,112.29999939564766,-2.5000047134355308
101,341.8,201.09999375309,14.799997695524947
101,345.8,204.89999846880372,13.799999237149043
101,342.9,199.9999970714523,16.500004198028694
101,909.9,219.50000578554364,-8.799997639353373
101,1188.4,225.50000356848196,-8.399996353988879
101,251.6,112.89999870905329,14.099996725676068
101,1031.9,78.09999835319387,0.199998500833162
101,408.8,195.20000258867898,16.800002256428098
101,957.8,79.30000178093,-0.7000028992234995
101,304.2,206.3999950273704,9.399997950779996
101,1023.5,77.4999972819,-1.000002786419982
101,744.5,88.99999916655959,1.1999982557091347
101,451.6,105.89999789994366,-0.700004254240424
101,446.8,206.20000285327328,11.899995689553949
101,174.2,120.49999911546702,32.60000248609584
101,1119.6,224.3999978588084,-8.600002971162668
101,972.2,219.200001680403,-10.200006123476978
101,995.9,77.00000532981522,-1.9000008103010777
101,354.2,204.79999782481235,21.599999582480095
101,456.3,103.19999988887069,-7.299997966103575
101,243.8,209.09999645774755,8.999998626498432
101,1062.4,72.10000038289056,-4.200003360770574
101,425.4,112.90000043058343,-12.400001624970676
101,403.6,115.30000122374756,-12.300001987944663
101,992.8,80.1000000605214,0.6000033768851608
101,979.7,77.39999734719086,-1.2000023128524786
101,957.3,78.5000019472339,-0.19999575552796958
101,906.1,216.99999475567378,-9.499999377212063
101,411.1,212.500001599283,10.400004349912493
101,619.9,90.49999571569589,-1.9000007559324466
101,384.6,201.50000313077197,13.999996276157447
101,369.4,209.49999756612377,12.399998927120075
101,314.2,206.8000046010285,13.699998515941505
101,823.9,213.89999880291086,-5.500001374024105
101,770.7,87.79999818950616,1.399998318990662
101,949.7,77.39999662704903,-0.20000362102224287
101,793.0,85.09999774485304,2.5999987019773894
101,733.8,88.89999982812317,0.7999958800628026
101,363.7,111.40000241821083,13.800002363772492
101,399.8,192.5999960405102,17.199997029198265
101,384.2,195.20000534502978,12.600000469058262
101,420.3,196.5000005002999,17.500001278690565
101,414.0,196.89999867592329,18.49999968202119
101,362.9,203.89999866469213,14.500005636097608
101,402.5,204.49999744505968,13.600000807679123
101,420.8,205.29999537869057,14.799999621240724
101,423.5,213.50000392113935,8.499997773007175
101,839.3,214.19999513147965,-5.900002600396549
101,825.0,214.50000175881647,-4.899999909474426
101,821.6,216.39999738850116,-8.899999304993726
101,663.4,219.39999912267743,-4.299999612560013
101,645.9,219.79999769251083,-3.7999937277351834
101,1177.8,225.70000011668475,-7.29999909361898
101,1191.4,226.09999543977415,-7.499999781414177
101,482.5,109.39999731254012,-9.600001555542255
101,394.8,206.8000045061406,13.19999947823683
101,337.6,112.30000158090924,9.000003424510647
101,456.2,97.30000185529828,-11.599998203587202
101,354.9,205.3000048224468,15.299998488031775
101,397.8,205.20000019151107,12.300000334724
101,377.5,208.1999986187423,12.499996819388517
101,1023.9,78.30000354864195,0.20000346329908286
101,874.5,83.79999708004198,3.3999963816454195
101,818.0,84.8000034741609,3.9000009945574754
101,623.6,90.49999874705125,-1.8000033205969923
101,562.1,91.70000082109304,-3.000001697058005
101,749.3,96.20000291899336,5.200000596950724
101,449.5,99.0999994082404,4.100002872797517
101,452.7,105.89999974373961,-0.599999889148766
101,390.6,111.30000173704866,2.200003411503018
101,336.9,112.00000327060339,8.70000254468782
101,426.8,116.00000278430443,-11.099999131656494
101,314.2,188.00000388475766,15.100000016093167
101,416.4,203.29999917427864,17.0999959489615
101,381.2,206.7999938357565,14.299998929780234
101,357.3,206.49999808887944,13.399998995973162
101,413.3,212.49999606949444,9.999998744981239
101,307.6,212.99999695697485,21.20000026623317
101,1010.4,218.20000290152694,-9.499999357912277
101,836.2,218.99999398049363,-1.3000011460378473
101,663.5,221.9999965916896,-2.7000027251835363
101,970.7,219.19999732747297,-9.400000196967
101,1171.7,224.59999834486817,-8.200002763488639
