phase,d,l,b,x,y,z
187,1135.6,3.9200094285896316,0.09948374719608638,-793.4224356474859,-79.1940712131663,-808.5768347509684
187,372.7,3.5936329342707243,0.29670598129672004,-155.68261543016604,-47.596953546520524,-335.26518349794895
187,362.4,3.515093153357155,0.2583086473854204,-127.84437440558627,-33.77792952853992,-337.41462240040704
187,341.9,3.5377823924067147,0.2373646881302695,-128.24177688465417,-31.024938751067136,-315.41577296793366
187,454.2,2.0525071615186583,-0.34208451360744807,379.1910089770914,-135.02383623959616,-210.42904352317444
187,389.1,1.9600047062566877,-0.25132744570917687,348.68907092257854,-89.52814917223799,-147.64637592891503
187,340.0,3.5098570739280235,0.23736474523439127,-118.9669566309832,-28.781131661938947,-317.2042081849166
187,346.5,3.5761796224597524,0.24958201742670974,-141.36864601378485,-36.034406142314,-314.2907531223277
187,340.2,3.4906584527514006,0.2583086654645373,-112.49496581568695,-29.722444366184188,-319.6834355530898
187,912.5,3.8309977387212206,0.17104230582620042,-571.9518257235068,-98.79325776223747,-704.1074145840757
187,1177.9,3.9357174224255402,0.06457721970419633,-838.3865007207327,-54.21605445758235,-825.6010567146203
187,247.5,1.9704767370432819,-0.167551584399955,224.80057673412142,-38.02216602217525,-96.30818029112862
187,1032.0,1.3631021521613182,0.010471923200431672,1009.7659053891322,10.574577554677017,212.80271291317305
187,409.9,3.4068826405569093,0.30194201861745357,-102.60940236775343,-31.95927645955454,-395.56026746112184
187,959.1,1.3840460781252757,-0.05410529617464955,941.0448483777008,-50.965251548291626,178.0728684455037
187,302.7,3.6023595584155914,0.1308997473066758,-133.43961779195948,-17.56766620956352,-271.131952206827
187,1023.5,1.352630122855811,-0.017453341152146494,999.0867629975705,-17.439172919639535,221.52599226933896
187,747.1,1.5533430757947775,0.08552117922531809,744.256197305313,63.80529813580627,13.038661834558285
187,454.2,1.8483036876822836,-0.10995566768507098,434.1849122186983,-47.93442752654434,-124.43228141982976
187,461.2,3.5988688661828556,0.3228859829447381,-193.10000803465914,-64.61037419916406,-413.8155705659933
187,147.4,2.103121766417989,-0.0925024125310207,126.46115634667218,-11.731441952098173,-74.81115695661367
187,1111.9,3.91651885210989,0.09424779427710753,-774.5030808604872,-73.21210793844098,-794.4221642104554
187,965.0,3.8257617682644307,0.13089969926479303,-604.6904622937553,-79.60901292877763,-747.8214023892806
187,996.7,1.3439035040836036,-0.05061448633309681,969.9109399314578,-49.13350835113149,224.20873524103698
187,354.1,3.5744342701202005,0.376991111143678,-138.097814578581,-54.67679158133068,-321.4440107872467
187,462.5,1.8011798168051836,-0.20769416166365967,440.6032620006034,-92.84966148105157,-105.61229037040033
187,240.8,3.649483459535936,0.026179975018561875,-117.06942763087918,-3.0655750954385157,-210.40435205459173
187,1060.6,1.2583823724665855,-0.04363316315805057,1008.3004289585477,-44.02327862499825,325.98244722854963
187,446.3,1.970476697812908,-0.3735003794652378,382.7803821413794,-150.009955884466,-173.66600756406
