phase,d,l,b
119,1135.7,224.59999708443027,-5.700000126964606
119,376.4,205.90000117043917,18.70000465891201
119,368.4,201.40000299139328,17.999999368738614
119,348.6,202.70000080019815,17.599996414236276
119,438.3,117.60000051926544,-12.600001445393815
119,378.8,112.29999977429263,-5.699999448060563
119,347.7,201.10000177332492,18.199995810944177
119,352.2,204.9000066581843,17.500001998521274
119,349.2,199.99999756074845,19.60000105667303
119,902.5,219.50000247176683,-4.90000063639947
119,1183.6,225.50000331238616,-6.700000656702982
119,247.5,112.89999978708144,9.60000100530258
119,1031.9,78.09999864073762,-5.504252089397903e-06
119,416.2,195.20000351931623,19.90000107000859
119,958.0,79.29999993432496,-1.3000015854900562
119,308.1,206.40000036928978,13.099998310119746
119,1023.6,77.50000201588271,-1.300001815511011
119,744.8,89.00000395870487,2.1999991219271533
119,452.1,105.89999858672286,-2.8999979356009313
119,455.3,206.1999980650702,16.200004548364383
119,166.3,120.49999778687165,28.00000075320209
119,1114.0,224.4000024478569,-6.4000016960087605
119,963.6,219.20000203740778,-6.800004872603781
119,996.2,76.99999554706135,-2.4000023687336487
119,363.2,204.80000238150967,24.999995766812848
119,458.6,103.20000385751919,-9.29999779061559
119,246.4,209.09999961025184,12.300002275292812
119,1062.2,72.09999657354348,-4.000001486107447
119,430.2,112.90000291710996,-14.99999942281746
119,408.5,115.299997429524,-15.09999970615632
119,992.8,80.100001127841,7.92192678411619e-07
119,979.9,77.40000199103932,-1.7999997864524406
119,957.4,78.49999684425336,-0.8000028102239837
119,897.9,216.9999972002795,-5.499995187330002
119,418.7,212.50000058636476,15.09999589139749
119,619.7,90.49999708404577,-1.399998523166493
119,391.6,201.50000437611118,17.700000441994042
119,376.5,209.50000213661022,16.59999502117851
119,319.8,206.8000021387518,17.299999698237354
119,820.2,213.90000651344164,-1.0999979027513158
119,771.0,87.79999903087224,2.299995647851722
119,949.8,77.40000267988427,-0.8000009598379869
119,793.5,85.10000038802954,3.3000042368177853
119,734.1,88.89999707129698,1.8000008386395046
119,359.2,111.4000014690272,10.60000242809611
119,406.5,192.60000555159178,20.000002629371583
119,389.6,195.1999980649156,15.799996646540732
119,428.7,196.49999916904306,20.700002473439607
119,422.6,196.90000303943384,21.700001475669193
119,369.8,203.90000247027825,18.199999120895185
119,410.3,204.50000390850082,17.500002562827845
119,429.9,205.30000161602666,18.800003248380836
119,430.5,213.50000137875134,13.299995969287508
119,835.2,214.19999624014238,-1.500002228800071
119,822.0,214.49999714890026,-0.4000031349497319
119,814.2,216.40000462550015,-4.3999999614082315
119,661.6,219.39999900129285,0.9999949660974333
119,644.7,219.80000267426226,1.5000036721461365
119,1173.7,225.70000036736093,-5.599997737589188
119,1187.3,226.10000408956705,-5.800002360552783
119,485.6,109.4000019555439,-11.59999793534462
119,402.7,206.8000021387518,17.299999698237354
119,335.0,112.29999931437771,5.399996175920914
119,459.3,97.29999816933326,-13.399999489767742
119,362.1,205.30000294361042,19.00000090156083
119,405.0,205.19999639649168,16.400003549020198
119,384.7,208.1999967749066,16.699997645438298
119,1023.9,78.30000006148708,-0.0999959086336329
119,874.5,83.79999708004198,3.3999963816454195
119,818.6,84.79999765825492,4.399998539611926
119,623.5,90.49999641187677,-1.3000003085282377
119,562.2,91.69999972743099,-3.1999981731807634
119,750.5,96.1999952228336,6.09999923007319
119,448.7,99.09999899267572,2.0999979371667195
119,453.2,105.899998528094,-2.8000042864799397
119,390.4,111.30000261606541,-0.7999960506106484
119,334.3,111.99999873824413,5.099998689375915
119,431.2,116.00000193478972,-13.799997682017912
119,317.3,187.99999523168412,17.09999891202296
119,425.9,203.30000557879498,20.800000670654917
119,389.1,206.7999998366981,18.299996783444417
119,364.0,206.5000000374537,17.300001159319983
119,420.8,212.50000065979967,14.699995979561697
119,315.8,213.0000004622809,24.699997524484992
119,1002.8,218.2000013322448,-6.400001932972183
119,837.1,219.00000583470907,3.000000586542424
119,663.4,221.99999787549015,2.5999963057707993
119,963.0,219.19999928735743,-5.999995675878151
119,1167.0,224.59999736427318,-6.29999628366904
