phase,d,l,b
76,1144.4,224.60000256726553,-9.100006068837253
76,359.3,205.90000265566704,7.099994975094106
76,353.1,201.3999964268061,7.1000001411424885
76,334.5,202.69999355110332,6.499998158736113
76,430.6,117.60000184586177,-6.499999492409971
76,377.0,112.29999915628335,1.3999958519561853
76,333.2,201.0999962952065,7.399998680176282
76,337.7,204.89999955850217,6.00000312803902
76,333.2,199.99999807280298,9.299999196044599
76,921.9,219.49999850744783,-12.800000104041484
76,1191.6,225.499997916531,-9.40000020613555
76,257.0,112.90000342858418,18.30000256674245
76,1032.0,78.10000095559448,0.8000035807805755
76,397.6,195.20000284168802,10.300000354091893
76,957.7,79.2999976597383,5.554673362332598e-07
76,300.1,206.40000055787303,1.2000000063573895
76,1023.3,77.49999967538331,-0.4000008815979225
76,744.3,88.99999428158634,-1.1091622606619537e-06
76,452.0,105.89999782126858,2.599996869951118
76,438.4,206.19999981921703,4.200001652141942
76,179.7,120.49999902967548,35.200003195733586
76,1124.7,224.40000044536723,-10.200003305822662
76,983.8,219.19999642949563,-13.499997002326843
76,995.6,77.00000019121308,-1.0999979416430608
76,339.8,204.79999895123788,14.3999996588251
76,453.8,103.19999990909089,-4.099997149204221
76,240.8,209.09999971312527,0.5000005699119032
76,1062.4,72.099999128996,-4.099996173704771
76,420.5,112.89999876880131,-8.900002213773528
76,398.9,115.30000159924056,-8.700003307063833
76,993.0,80.10000192914465,1.2999989078901613
76,979.5,77.40000114929987,-0.399996575180424
76,957.4,78.50000184778226,0.5999996147996642
76,919.2,217.00000262574602,-13.49999772910188
76,404.6,212.4999990572229,2.0999965311926103
76,619.9,90.49999571569589,-1.9000007559324466
76,375.6,201.50000063556436,6.599996988708925
76,361.8,209.5000030221592,4.199997633067414
76,306.8,206.80000204873147,5.60000184899467
76,834.4,213.90000510917,-10.599998349543112
76,770.4,87.80000124336229,0.1000053682360302
76,949.7,77.39999929087512,0.4999960724022167
76,792.4,85.09999998576542,1.400003762334294
76,733.8,88.90000359297457,-0.39999904716160783
76,370.6,111.40000003907328,17.599999441190022
76,389.1,192.60000018400103,10.999995661505947
76,376.9,195.20000271358018,5.8000003603088865
76,408.3,196.50000117761363,10.79999593866277
76,401.2,196.89999829941306,11.899999134763384
76,353.8,203.89999782772946,6.90000474572446
76,393.3,204.50000350821273,5.900002569448734
76,410.1,205.29999554146252,7.199998381989319
76,418.9,213.5000032183952,0.10000030323762521
76,850.0,214.20000107717894,-10.800002048696157
76,834.6,214.49999357660332,-9.900002227223672
76,836.3,216.39999782058337,-13.90000399216746
76,674.0,219.3999950018466,-10.99999888970598
76,655.9,219.80000372706996,-10.699997126226384
76,1180.8,225.6999961665149,-8.399999182261528
76,1194.2,226.09999970619594,-8.500004789760084
76,478.8,109.3999976434587,-6.500000460321777
76,386.0,206.8000048216943,5.29999879583272
76,342.3,112.29999721387598,12.99999680746387
76,452.0,97.2999995598754,-8.600004629724138
76,345.3,205.2999999539563,7.499999323940567
76,389.8,205.19999818441033,4.59999843163147
76,369.6,208.20000526426642,4.500000742171109
76,1024.0,78.29999810793018,0.7000017994644866
76,874.2,83.79999712568987,2.999996177911328
76,817.2,84.7999991539573,2.9000035629649292
76,623.6,90.49999874705125,-1.8000033205969923
76,561.7,91.69999766147123,-1.9999980691454935
76,748.3,96.19999817552426,4.2999983592035065
76,451.9,99.09999929186165,7.200001047646329
76,453.1,105.9000019633856,2.699998873455867
76,392.6,111.299997112249,6.099996912875137
76,341.4,112.00000062507956,12.800003007602605
76,422.5,115.99999873101757,-7.59999536720008
76,307.4,187.999997570578,9.29999758716303
76,403.9,203.30000339205222,9.700000884134448
76,371.8,206.80000108465802,6.500002578924348
76,349.2,206.4999949540394,5.500001069414705
76,407.2,212.5000036841912,1.699999822713849
76,294.6,212.99999791069487,13.099998028133589
76,1020.1,218.20000128270038,-12.400000972932194
76,840.9,218.99999990024753,-6.199995410379254
76,672.0,222.00000212973546,-9.500005334822493
76,981.4,219.1999970000772,-12.600000141207063
76,1175.1,224.6000013948152,-9.29999648732958
