phase,x,y,z
19,-8926.80782320573,-793.4059584460755,-83.95438794380635
19,-8442.84692805634,-155.7064217403285,-60.021763656726584
19,-8448.482113475493,-127.87748059026293,-57.98926233779935
19,-8428.815528554518,-128.2640963334414,-63.13574295665155
19,-8320.233764485814,379.1295361066429,-1.1127655101329097
19,-8264.904237326215,348.71342046752375,54.80406509124406
19,-8430.505692468609,-118.97548474739567,-56.535616816937754
19,-8426.764795319756,-141.3740304739426,-67.13667150469723
19,-8431.17360224978,-112.47727108104904,-45.31684708808779
19,-8816.203951747093,-571.8351022771918,-188.2838821781594
19,-8946.146705551673,-838.3964026271611,-88.20581927433324
19,-8216.769497197723,224.87012077733627,96.14110640757247
19,-7909.070865416597,1009.7896644869863,61.704751417385516
19,-8499.660824843846,-102.57853353460445,-31.131377628075484
19,-7944.126933423013,941.1105171598452,28.704483997495736
19,-8391.038966484637,-133.41969516304954,-93.09612655509059
19,-7900.440995703513,999.0195889670713,41.669109149595094
19,-8109.022205958294,744.2233647223513,5.176272795894981
19,-8245.50842284932,434.2607695457611,86.18435434394945
19,-8514.513367121845,-193.0305729675349,-75.92406895443185
19,-8196.297165043183,126.48022119762189,90.6926073327412
19,-8913.217036684131,-774.5179868977269,-107.2175838224208
19,-8863.901449256253,-604.6558301972909,-191.1484287877609
19,-7898.046608920451,969.8744436761342,25.44014148209009
19,-8420.944603927648,-138.0984179207683,-17.111422195935013
19,-8225.28246827046,440.6190760846623,35.287898523919004
19,-8332.680879621914,-117.11903549055945,-90.44623715241264
19,-7796.430799080886,1008.3540329985165,-37.420453276431836
19,-8283.740201256753,382.75100435874623,-12.945662135352883
19,-8290.576293031927,356.48627033217326,-15.346813167459864
19,-7951.170461425868,977.9936234280526,65.4461675995853
19,-7908.265414378672,955.9365064819323,32.22221242415542
19,-7931.068855287829,938.0719174418865,40.365159083286805
19,-8836.236233079582,-537.7967518297979,-205.15585986488588
19,-8463.3499023217,-217.2943723509589,-92.76630784305112
19,-8127.357061793577,619.5160055439637,29.46571957603765
19,-8469.310702545536,-136.737031392815,-60.340365862445374
19,-8436.255275368483,-177.66632091529453,-79.13357760531014
19,-8394.76154995212,-137.67679751626403,-70.11284941356354
19,-8803.118599108422,-457.36438369014957,-178.87561721955396
19,-8092.454960540673,769.8928534040256,-2.141185874449782
19,-7914.748066098474,926.881930345527,36.84905695001742
19,-8054.337240202813,789.3069481101298,8.183101186258959
19,-8107.929973949699,733.5758977412158,4.114815270555873
19,-8250.480100474004,328.78376511328054,154.56660653614375
19,-8494.843996704116,-83.31907561393476,-25.820108197624663
19,-8484.065397071987,-98.31930961582025,-62.78250103579378
19,-8506.558865880792,-113.88250794384197,-26.739223383760418
19,-8497.717065806712,-114.12638342509302,-20.887537151758146
19,-8443.330810027239,-142.31257085596084,-60.76693829764017
19,-8478.261722714667,-162.2687577685719,-65.03762117483461
19,-8490.0090582949,-173.87579875389167,-55.87187160054524
19,-8471.557367981084,-231.16643180893936,-107.15447021936899
19,-8812.994924792652,-469.26948807082766,-177.86885266326786
19,-8799.871369952758,-465.57291477962553,-167.23488353569317
19,-8775.984000969504,-481.71316868882656,-224.1593284986874
19,-8633.594293517057,-419.7851074717007,-199.18011318458133
19,-8617.67526254904,-412.5383467082265,-196.07762073154134
19,-8938.053249981165,-836.0334334284516,-66.99681856840184
19,-8941.18701435451,-851.0482806586656,-67.98616186095808
19,-8280.005560728861,448.6870691899834,11.240742207851007
19,-8465.298791519348,-173.30690177943637,-70.6027355802238
19,-8248.289312621417,308.5689811267881,113.61527647110668
19,-8178.808923407759,443.31703584668094,2.9950805628376074
19,-8431.603260117696,-146.2650241704952,-58.0532272567466
19,-8473.902094378684,-165.4892700071174,-74.48710164736178
19,-8446.98611740702,-174.13485828161134,-77.1081847118995
19,-7914.218920249429,1002.6988688512524,61.396904124275515
19,-8027.65396434616,867.8608948884182,35.79758554117392
19,-8047.985776526823,812.8209624113447,26.30995921463056
19,-8127.387128697401,623.2993497298507,30.60672224168055
19,-8138.563638405828,561.1180976593055,45.35307200251099
19,-8202.420234189573,741.8261958114822,75.80396918433465
19,-8192.611066247928,442.6901858919115,126.13738479735778
19,-8245.833372582052,435.40306003996307,86.35634300070689
19,-8263.581355751407,363.66891875758404,91.39500550954338
19,-8246.506571277989,308.80938200537753,112.2348751795933
19,-8305.62728632666,376.39484129092136,-8.013209525359152
19,-8422.49042879899,-42.21327523263555,-37.939632568715645
19,-8487.647821825623,-157.4187684215716,-37.74300807708025
19,-8451.89737445293,-166.54636377063838,-63.63498944056398
19,-8433.262580436865,-155.08587425128317,-70.23651277995339
19,-8465.440570449802,-218.6213171910377,-95.76435656368264
19,-8362.749308522223,-156.27084062328777,-33.31820333602786
19,-8905.433805422494,-616.1401958533853,-167.25714319136767
19,-8771.931270397747,-526.0702518701482,-100.97771868099161
19,-8615.005243638278,-443.467093616365,-178.03609992283333
19,-8864.627919688839,-605.2807509722,-175.62664424515293
19,-8948.06900905562,-814.3702545063475,-84.68041193438805
