phase,d,l,b,x,y,z
74,1144.5,3.9200095447865007,-0.15882506785267578,-793.4997485143773,127.09815363497927,-814.9137736289646
74,358.7,3.5936329963354883,0.11170112482193546,-155.70437446357263,-17.465052234886546,-322.67136489521386
74,352.6,3.515093118725248,0.11170104704732489,-127.853764402475,-14.341094228337994,-328.2902800030034
74,334.1,3.5377824336170605,0.10122906871797753,-128.27118491732855,-13.029308208609857,-308.2199705527038
74,430.4,2.052507208432162,-0.10821038367450773,379.1910689920529,-41.19332093561042,-199.4026166000837
74,377.1,1.9600047049954838,0.02967056658328037,348.7430282553708,10.350440729608765,-143.09290206008302
74,332.7,3.5098570999737944,0.11693714904361077,-118.95297115511646,-13.973773298724902,-310.3936441249496
74,337.3,3.5761796674262722,0.09250247629189369,-141.4082300638596,-13.11804858102917,-305.9459417472837
74,332.6,3.4906584435495005,0.15009829940814517,-112.4768532798477,-17.01052287197983,-312.5417725487034
74,922.7,3.8309976958547196,-0.22689287722494453,-571.8669062761392,132.02592307076083,-711.9780102948904
74,1191.6,3.935717426883819,-0.16406095328521103,-838.4967608905199,138.81224171541226,-835.2035102452863
74,257.4,1.9704766782364806,0.3228858678551035,224.85999165516637,75.23708980864538,-100.16049355890935
74,1032.0,1.3631021624858415,0.013962696512365471,1009.7228419637377,14.09936987230382,212.80270248724983
74,396.9,3.40688273130808,0.16929696893886131,-102.57515805864429,-17.533496187816386,-383.0150433869092
74,957.7,1.3840460559862313,9.694733960063928e-09,941.0482679870026,9.123212601712935e-06,177.81295599213993
74,300.1,3.6023595340504984,0.006981276671845386,-133.43175428658355,-0.9315391273877136,-268.80310486089803
74,1023.3,1.3526302415008609,-0.005235987374693344,999.0300252144274,-5.230956402255991,221.48258580569797
74,744.3,1.5533429503337186,-0.0017453293382311942,744.1855049536248,-1.2988501137235895,12.989888579215451
74,452.1,1.848303674054975,0.05061458276076659,434.24641810688274,21.997989557344134,-123.85696111554405
74,438.1,3.5988689746900424,0.06108657583411638,-193.06296167183766,-11.80824666946574,-393.0888807141352
74,179.7,2.103121731717809,0.614355952478077,126.52243061030508,89.25176735337612,-91.20464120185638
74,1124.8,3.9165188492484,-0.1780236414009115,-774.5435621289743,139.36242944192085,-803.6388639336734
74,984.5,3.8257618201130064,-0.2373647450367957,-604.7861408201799,146.31314462556648,-762.9327870668633
74,995.6,1.3439035273729314,-0.019198585846831855,969.9040634087365,-18.623074547082382,223.96126646729684
