phase,d,l,b
143,1130.7,224.59999633102157,-2.0000009504539404
143,382.1,205.9000037352849,21.10000162413633
143,372.6,201.39999863921852,19.900000721093537
143,352.2,202.69999793108065,19.30000423326145
143,444.8,117.5999994018159,-15.89999547162267
143,382.4,112.29999714327978,-9.700002656973147
143,350.9,201.10000044711518,19.699999293819495
143,356.3,204.89999403561202,19.499997560629588
143,352.3,200.00000595310664,21.000001157222275
143,899.3,219.4999992634443,0.8000021234699903
143,1177.6,225.49999805687764,-3.4000023106898665
143,244.3,112.89999841766272,2.4999963501864273
143,1031.9,78.09999864073762,-5.504252089397903e-06
143,421.0,195.20000585693532,21.700001309426316
143,958.4,79.2999954317314,-2.0999998222331775
143,310.2,206.4000030160042,14.699995496440255
143,1023.6,77.50000000988771,-1.4000038792688216
143,745.6,89.0000019819976,3.399997609827542
143,453.3,105.8999967518484,-5.100003025513661
143,464.4,206.20000499255565,19.699999572459202
143,154.6,120.49999965349622,18.40000190618023
143,1108.0,224.39999786773276,-2.5000001490514503
143,957.1,219.200002327825,-1.499997851973285
143,996.6,76.9999980329626,-2.8000022493102454
143,368.4,204.8000048798362,26.69999790432269
143,461.5,103.20000146676608,-11.199998859612863
143,246.8,209.1000050843182,12.700001657206741
143,1061.7,72.09999715262308,-3.6000006366058597
143,437.4,112.90000384937912,-18.199996904528597
143,416.4,115.29999838386522,-18.699995495653024
143,992.8,80.09999548747284,-0.5000000664447753
143,980.3,77.40000007328493,-2.4000037334556428
143,957.7,78.5000003364855,-1.4999950411091734
143,893.8,217.00000238494013,0.2000005140694101
143,427.1,212.50000592447356,18.800000702784367
143,619.5,90.49999680866843,-0.19999998706513786
143,396.8,201.5000028623046,19.900001928777478
143,382.6,209.49999865011662,19.39999876497086
143,322.9,206.8000009367037,18.99999887516603
143,823.3,213.89999823195436,5.000005653358561
143,771.7,87.80000347200061,3.3000025698939903
143,950.0,77.39999507747996,-1.5999993782119897
143,794.1,85.09999818570185,3.9999960801892134
143,734.8,88.9000008432317,3.100000158452359
143,355.2,111.39999958460156,6.199997226418962
143,410.0,192.6000015840939,21.300003916690393
143,392.9,195.1999971988612,17.39999884905058
143,434.4,196.49999429159845,22.599998651524857
143,428.4,196.900003574276,23.600001310808295
143,374.7,203.9000011120569,20.400001652849554
143,417.1,204.4999940994769,20.29999920215884
143,438.2,205.30000298996046,21.799996546208444
143,438.9,213.5000035730403,17.399999352935076
143,837.5,214.199997620925,4.500000006170619
143,826.1,214.49999599079774,5.699997506338559
143,812.2,216.40000002073572,1.8000026426558031
143,666.9,219.39999838449387,7.299996056389311
143,650.6,219.79999933517135,7.900002979770372
143,1169.0,225.70000504937985,-2.1999980546559006
143,1182.4,226.0999986837339,-2.5999938427973612
143,489.6,109.4000008851291,-13.700003900763653
143,409.6,206.8000042316347,20.19999872039735
143,333.5,112.30000214238315,0.5000019770642428
143,462.5,97.30000116306894,-14.89999652081404
143,367.0,205.29999610545497,21.100002612626298
143,411.5,205.20000337138399,19.19999788459831
143,390.9,208.20000666147075,19.500002313059113
143,1023.9,78.30000139413636,-0.30000318474036297
143,874.2,83.79999997340808,3.0999968928380683
143,819.0,84.80000080223088,4.799999643665939
143,623.3,90.49999850877123,-5.405027272236686e-06
143,561.9,91.69999766530565,-2.600000446663861
143,752.6,96.20000367202988,7.399999999418482
143,448.4,99.09999646588221,0.3999987717645753
143,454.4,105.8999967518484,-5.100003025513661
143,391.6,111.30000255300135,-4.500000497001354
143,333.0,111.99999681387884,0.1999968894588824
143,438.1,115.99999839142392,-17.09999741956218
143,316.6,187.99999648241666,16.70000261931747
143,433.8,203.29999402748385,23.3999996688292
143,395.6,206.79999596675637,21.000001361573673
143,369.0,206.50000054246638,19.59999899548169
143,429.1,212.49999756651667,18.50000251882098
143,320.0,213.00000501075968,26.30000193078483
143,996.8,218.20000304631128,-1.4000035434459586
143,846.5,219.00000342087077,9.099996347459147
143,671.0,222.00000165052245,8.999998331807733
143,957.8,219.1999997126572,-0.7000014854071084
143,1161.3,224.60000243452376,-2.8999989434225872
