phase,d,l,b,x,y,z
34,1139.0,3.9200095137782696,-0.12566362774913317,-793.4460603464291,100.23548443961889,-810.9976553479582
34,360.2,3.5936329386246366,-0.14486225298094105,-155.68803818862605,22.71241658637471,-324.0207106000847
34,353.9,3.5150931027159418,-0.14137166488415992,-127.84164651480397,18.194560061110963,-329.50065462843395
34,336.8,3.537782362819735,-0.16231559114725383,-128.26474216338173,21.004153185867864,-310.7108325544924
34,428.5,2.052507168992639,-0.05410528250524556,379.182556135606,-20.535821961685258,-198.5223391430445
34,378.4,1.9600047807236787,0.08726645826453293,348.7671194203331,30.513167636328777,-143.5862215257454
34,333.9,3.509857027926166,-0.1448623651825252,-118.94387253946336,17.35203896797607,-311.5131970382149
34,340.9,3.5761797063483747,-0.17278756010694046,-141.39385575551006,24.677172995350233,-309.21129456659173
34,330.9,3.4906584523429367,-0.11170103224306412,-112.46913755326896,12.615430538252921,-310.9442940630337
34,927.8,3.830997726825773,-0.2495821304327827,-571.8679082230657,145.76733084166975,-715.9132774323092
34,1184.8,3.9357174556942423,-0.12566364478986516,-838.3955887692879,105.91394136157389,-830.4373027251704
34,258.0,1.9704766745668205,0.32986719475949083,224.85217388771053,76.9840975903865,-100.39396703071667
34,1032.5,1.3631021748983254,0.0331612616981855,1009.75508048811,33.497031927687814,212.90579203132498
34,391.9,3.4068826948437123,-0.059341195769531146,-102.5710761018297,6.093844896486667,-378.18996470251585
34,957.8,1.3840461336735972,0.010471950426103112,941.0949396662879,9.855459812718312,177.83144954249673
34,311.7,3.6023595030265176,-0.27401666582042145,-133.42211193064713,37.50326043528502,-279.19336579634023
34,1023.4,1.3526301310036317,0.013962623433714644,999.0439328403241,13.950180791585302,221.5043401624893
34,744.5,1.5533431045962445,-0.02094393610257983,744.2233539055835,-15.589245836462803,12.993264246330082
34,455.2,1.8483036788803437,0.12566369361691462,434.33258198941655,54.86895959404287,-124.70623679461269
34,442.8,3.598868850167763,-0.15882491424839293,-193.0381810604252,30.919697589922635,-397.30601927711876
34,169.8,2.103121774224682,0.527089395320538,126.4474073147446,73.5941418878159,-86.18001777195859
34,1119.3,3.916518848771178,-0.14835296210338678,-774.5311437994367,115.75443576265042,-799.7092645993334
34,985.8,3.825761693505962,-0.24260067636226404,-604.8092525297327,149.67510050410675,-763.9402937033178
34,995.4,1.3439035102816768,6.095303706210588e-09,969.8879594074882,5.911761673585487e-06,223.91629283368053
34,329.3,3.5744343675363086,-0.026179890758881517,-138.07825650576262,3.6156997600627516,-298.9311154690557
34,452.7,1.801179774373842,0.012217252236002207,440.70627851415895,5.384487667720392,-103.37443286788414
34,254.3,3.649483495866468,-0.3281218778340307,-117.07693698971427,39.85623759507777,-222.2002726143044
34,1061.6,1.2583824640966772,-0.061086499247069666,1008.3283944102081,-61.671981704187175,326.28971129781297
34,417.1,1.9704767253018383,-0.08726648592362346,382.7643343352919,-33.4875490522783,-162.30359952672703
34,396.0,2.012364626306494,-0.09250246900989456,356.4860598549452,-33.07021860948197,-169.23371345632492
34,993.6,1.3980086753551355,0.041887911462189995,977.9460386527023,40.9880924162216,170.82880835376304
34,979.5,1.3508848270319953,0.0104719185741397,955.8580527177464,10.01003360286501,213.67131834176362
34,957.5,1.3700834578302925,0.020943922708456564,938.0721244297046,19.64978326508039,190.89480188202205
34,926.6,3.7873645088730656,-0.26703545337391643,-537.877546891616,147.14669078811525,-740.0156457399831
34,413.5,3.7088246256273223,-0.21118488952630268,-217.23740027304186,46.57167463986891,-348.7423705887319
34,619.5,1.579522917355625,-0.0034906582782327266,619.4726375775658,-2.162376073137057,-5.406054236875243
34,376.8,3.516838392253012,-0.13962635054280062,-136.7536875369222,19.219478843063815,-350.5813465917074
34,367.8,3.656464767194083,-0.19547680533727843,-177.66410666967002,35.17842733937873,-320.1168278163399
34,311.5,3.609340941570636,-0.19896751166694515,-137.67748671998305,27.760647584948973,-278.04047564362486
34,846.1,3.733259280546638,-0.24958205448582033,-457.2864187427525,116.56083263407204,-702.2733894496358
34,770.7,1.5323991369562564,-0.024434604644411117,769.902039107128,-18.815996785927506,29.585443103635285
34,949.9,1.35088488828239,0.01919868912858,926.8525015905758,17.796539640005403,207.21422121112525
34,792.2,1.4852752492339318,-0.006981261982642576,789.2855129206575,-5.510298465437932,67.66724247667018
34,734.0,1.5515976361937924,-0.02443459464602544,733.6456658725998,-17.929902947475416,14.090973232670104
34,377.7,1.944296801720367,0.3630284732313474,328.7405927076755,124.87683245281603,-137.81396671875282
34,382.3,3.3615041272493515,-0.045378564045808076,-83.31030613832263,3.783099156335943,-373.09297909758675
34,378.9,3.406882624826549,-0.1448622959019851,-98.30290852407639,14.340840227011777,-365.6447572129134
34,401.4,3.4295720117339825,-0.04712392135022225,-113.87721290203173,5.370316635886455,-384.87023797754955
34,392.8,3.436553281269045,-0.03141597824951484,-114.1314706871842,3.5867318697145705,-375.83637763430403
34,355.2,3.558726384457734,-0.1483529224051877,-142.3256193473889,21.27069701472598,-324.74299919457826
34,395.5,3.5691982912652542,-0.14660764172196053,-162.2517101910329,23.959245488955492,-359.8896873983541
34,409.8,3.583160996264964,-0.1186824717655249,-173.89930674926177,20.736251468801168,-370.4930215093785
34,430.9,3.726277867330688,-0.23736478558272844,-231.16111130580043,55.92376019832647,-359.32142110532095
34,860.8,3.7384953338415996,-0.24609142058391867,-469.2642591968095,117.87103279969163,-711.9509215298507
34,845.4,3.7437311448895905,-0.23561947687806278,-465.6093787089636,111.78293557548277,-696.7163280506496
34,850.7,3.7768925632203976,-0.3036873258417272,-481.72101828279364,150.96223542405363,-684.7231221598706
34,695.0,3.8292524058304256,-0.3124139640323188,-419.7841830017679,135.586609679709,-537.0498216898508
34,677.5,3.8362336690639895,-0.31415924816086943,-412.4487783464676,134.01272392976443,-520.5120988655607
34,1175.1,3.9392080892101475,-0.10821045164480379,-836.0914004736861,90.82862443536295,-820.707829277344
34,1188.2,3.946189409531134,-0.108210479974571,-851.1510969759714,92.46465599299668,-823.9000773811698
34,476.0,1.9093902110635177,-0.036651890868290224,448.6724503644186,-16.45206136599509,-158.1087029887915
34,389.5,3.609340814716811,-0.16231566664010144,-173.30841683571163,28.38034987151824,-347.66219005676965
34,346.7,1.9600047085550931,0.27750732346487933,308.49796888654487,87.87794891539474,-131.55743721774022
34,447.8,1.6982054329409229,-0.06283180682160071,443.2938599760533,-27.88966511239808,-56.899563156931066
34,345.9,3.5831609472652834,-0.14311705004236838,-146.31177258423324,21.083856184433067,-312.72215497411395
34,394.4,3.5814156029933737,-0.17104232834872882,-165.4769300833479,28.582839441045433,-356.863793203623
34,374.9,3.6337754686831096,-0.18500491896391313,-174.13610883472876,32.5886902652438,-330.400670197104
34,1024.5,1.3665928618520775,0.03316125739566992,1002.6622304388404,33.26173349740851,207.75552636730728
34,873.3,1.4625859058656172,0.027925246663683193,867.8535416490024,24.241325831513052,94.3158436807604
34,816.3,1.4800391331723215,0.01745325905582723,812.8166149348679,14.18773957994529,73.98343416896942
34,623.3,1.5795229997328188,-0.0017452361081388887,623.2753172983113,-1.0877636934489725,-5.439266203869909
34,561.5,1.6004669626738288,0.019198624306976424,561.1494286878786,10.774620889675939,-16.657617715359915
34,748.0,1.6790067088298295,0.06806777030478488,741.9028991960805,50.57781300357691,-80.78349457794894
34,458.4,1.7296212763551333,0.2094394741610191,442.7394311211556,94.1071544998906,-72.49965242985152
34,456.3,1.8483036931996066,0.12740899660659055,435.28549624810586,55.7613409385828,-125.00759822015367
34,396.3,1.9425514451519537,0.17278753438388436,363.73116705704246,63.48122782344629,-143.9564580883734
34,345.9,1.9547687150650028,0.2740166721149841,308.7476649312104,86.78504783752695,-129.5764055349707
34,419.9,2.0245819030618213,-0.07155857089782272,376.4377656942137,-26.983421639973958,-184.0720334970734
34,304.8,3.2812190302379753,-0.09773842209698215,-42.21751869239416,4.13946321752394,-301.83370580458393
34,399.2,3.5482543736517203,-0.0750490673265897,-157.45729490053998,11.839259143252674,-366.64379474572223
34,373.6,3.609340841851756,-0.15009829583090242,-166.55386936585248,25.188901121447962,-333.47007041045896
34,353.1,3.6041050013750198,-0.17627822685873612,-155.11091651126677,27.62945800044834,-316.0013079555784
34,416.7,3.7088246753556366,-0.21642092744411257,-218.669839403812,48.07770526606625,-351.4412121414623
34,287.9,3.7175512707631895,-0.08552104731839096,-156.22850735113428,13.393494168899482,-241.45326215395025
34,1019.8,3.808308359585259,-0.21467548933338204,-616.176554667816,134.34820997748824,-801.4169027126546
34,846.8,3.822271020061277,-0.1605703586336387,-526.0532804596131,85.20207613648208,-658.0872224406978
34,690.4,3.874631008009804,-0.2844886423907807,-443.3991480760299,129.65897229776914,-513.0671558267369
34,983.3,3.825761765018075,-0.2286381159633556,-605.3011782390108,140.85798631238015,-762.0028879961587
34,1168.9,3.9200094519716533,-0.12391827673151408,-814.4531374532556,101.44541808621331,-832.2872845609633
