phase,d,l,b
132,1132.5,224.59999802092278,-3.799995676841801
132,380.4,205.9000006025749,20.399999634743917
132,371.5,201.4000020444917,19.400002548470358
132,351.4,202.69999707115042,18.900001158451712
132,441.8,117.60000312069334,-14.400001902484998
132,380.5,112.29999870812162,-7.900004267742453
132,350.3,201.1000022329688,19.399998886637277
132,355.3,204.90000121574263,18.999997851003236
132,351.8,200.00000236729778,20.799994974205266
132,899.6,219.4999966367964,-1.900001378552558
132,1180.1,225.50000189031383,-5.099996261497634
132,245.3,112.90000102731214,5.800000183305113
132,1031.9,78.09999864073762,-5.504252089397903e-06
132,419.8,195.2000024653418,21.20000056061975
132,958.2,79.29999883097047,-1.7000013407340782
132,309.9,206.3999942495956,14.49999886188893
132,1023.6,77.50000000988771,-1.4000038792688216
132,745.2,88.99999725549914,2.899999024134461
132,452.8,105.89999991819138,-4.200005087504466
132,460.9,206.1999946589427,18.39999988680464
132,159.8,120.49999780280376,23.29999650711286
132,1110.3,224.40000175109608,-4.400000587356578
132,959.1,219.19999707141457,-4.000000090617276
132,996.4,76.99999524026272,-2.6000011681963455
132,367.2,204.79999665723656,26.300005381101855
132,460.3,103.20000327396122,-10.499998836628114
132,247.2,209.0999965739264,13.100000495637438
132,1061.9,72.10000166515283,-3.799998886684812
132,434.1,112.90000145975559,-16.80000251863018
132,412.7,115.30000044401869,-17.20000086927911
132,992.8,80.09999804609514,-0.3000045331221424
132,980.2,77.40000159285682,-2.0999975168121736
132,957.5,78.50000177866843,-1.1999970842917675
132,894.6,216.9999998489915,-2.3999998793787247
132,423.9,212.50000085682413,17.500002851898902
132,619.6,90.50000304660455,-0.7999961131648343
132,395.2,201.5000026313551,19.200003873156476
132,380.5,209.49999850113807,18.499999619178876
132,322.3,206.80000126188608,18.699997460867113
132,820.8,213.90000320801573,2.3000028782774375
132,771.4,87.79999751755105,2.8999996002819772
132,949.9,77.39999734719086,-1.2000023128524786
132,793.9,85.10000181044563,3.6999997284345807
132,734.4,88.90000201043772,2.499998083730194
132,356.8,111.3999970333497,8.199997465749773
132,409.4,192.5999987857887,21.10000482340786
132,392.2,195.19999594406548,16.99999821056185
132,432.8,196.49999795172235,22.100005529463246
132,426.7,196.90000188817325,23.099995409037536
132,373.4,203.8999970210923,19.800001345679654
132,414.8,204.49999967233677,19.39999785559846
132,435.2,205.3000055771229,20.800002714412134
132,435.5,213.50000044090666,15.899996998730991
132,835.3,214.2000020277047,1.7999996500129807
132,823.1,214.50000033460938,2.899996484123984
132,811.9,216.4000004597595,-1.0000034969296439
132,663.6,219.4000015862031,4.599999137242528
132,647.0,219.79999865857638,5.100004093724824
132,1170.8,225.7000004417682,-3.90000096584342
132,1184.3,226.10000554936633,-4.199997977427253
132,487.9,109.3999982940483,-12.799999372022029
132,407.2,206.80000138851028,19.300002020126303
132,333.9,112.30000155117241,2.6999993603183743
132,461.3,97.29999588164769,-14.300001296184568
132,365.7,205.3000021722901,20.600001651717122
132,409.3,205.19999924714645,18.30000210255101
132,388.8,208.19999895525808,18.600004153829094
132,1023.9,78.30000139413636,-0.30000318474036297
132,874.4,83.79999724992226,3.299999821097147
132,818.9,84.79999645619539,4.699998397055117
132,623.4,90.50000441322648,-0.6999998547015307
132,562.1,91.70000082109304,-3.000001697058005
132,751.6,96.20000176772352,6.800001197335856
132,448.5,99.09999881568694,1.0999965177752307
132,453.8,105.9000002724105,-4.100004594321442
132,390.8,111.29999628760253,-2.9000039572214114
132,333.3,112.0000003376301,2.4000021417841895
132,434.9,115.99999926153977,-15.599999896665244
132,317.7,187.99999625535702,17.299998624916288
132,431.1,203.2999956376695,22.599998756459783
132,393.5,206.8000042316347,20.19999872039735
132,367.5,206.4999953380653,19.000001471789723
132,425.9,212.50000302025424,17.10000358835207
132,319.2,212.9999933507407,25.99999888877776
132,998.6,218.20000203451582,-3.7999976806902014
132,841.1,218.99999733582393,6.300002342250803
132,666.7,222.00000009330773,6.1999983365595694
132,959.2,219.20000365998257,-3.1000001188127015
132,1163.6,224.59999839601772,-4.599999009118262
