phase,d,l,b,x,y,z
210,1143.6,3.9200094740578084,0.15358900336425993,-793.529806427602,-122.84492812581442,-814.2730070097716
210,362.9,3.593633003023557,0.18849551552114005,-155.7076507720903,-29.702815897156636,-326.4495063847032
210,354.0,3.5150931899690954,0.14311702817397307,-127.84583879197832,-18.422870652914927,-329.59374894023927
210,334.5,3.5377822812380257,0.11344636924351416,-128.25575643581075,-14.612893452555404,-308.58900545227186
210,454.9,2.052507251049983,-0.3473205841041864,379.06210281032315,-137.21859261144866,-210.75338681679415
210,389.9,1.960004730526714,-0.2583086488942511,348.77117284219486,-92.1492887316902,-147.94994957932022
210,332.5,3.509857127803229,0.11344645749654278,-118.92949651575904,-13.55031129112427,-310.2070500849742
210,338.6,3.5761796382235107,0.1274090004362895,-141.4071769463524,-18.114672123073902,-307.12510311261843
210,331.8,3.4906585034340485,0.13439035365885657,-112.45903627828334,-15.205058404152537,-311.79001163970287
210,920.1,3.830997743998365,0.2129301181092445,-572.0381279587327,-123.67899072280443,-709.9717581814483
210,1183.8,3.9357174935183536,0.11868230979581908,-838.4063703208483,-99.97383947253469,-829.7363615188503
210,250.7,1.9704767138088197,-0.232128823146547,224.74707775045474,-53.127965631494654,-97.55337159980566
210,1032.2,1.363102217830187,0.02094395776125726,1009.7954761925832,21.152206692023537,212.84388742233622
210,399.4,3.406882736223504,0.20245822402595473,-102.57952469405586,-21.056555696787992,-385.427584087763
210,959.3,1.3840460749857886,-0.05759595677196137,941.057409298334,-54.26111516746084,178.11000473160178
210,300.1,3.6023595355651,-0.01047186662833604,-133.4276901991897,1.3972880521978488,-268.80310465879717
210,1023.3,1.3526301646299752,-0.006981332394763624,999.0193567333546,-6.974599510199841,221.48266260307287
210,747.2,1.553343011150875,0.08901175435921987,744.1285346207511,66.41167432786997,13.040455365617968
210,453.4,1.8483036695400166,-0.09075718521558598,434.258885817076,-39.52068262774607,-124.21310612632095
210,450.9,3.5988688387540892,0.24609140852884218,-193.07723063060917,-48.49764493535789,-404.57381458485236
210,152.3,2.103121793700339,-0.2687807777275599,126.51449440379494,-34.8479075423385,-77.29809859028082
210,1119.5,3.916518899196456,0.15009827826918426,-774.4663353531985,-117.1269914068817,-799.8521196374736
210,972.4,3.8257616820401465,0.17976891686531135,-604.6812463642648,-109.88920912883404,-753.5560443738731
210,996.4,1.343903506524932,-0.04363324521454458,969.9382822264982,-42.34843348718624,224.14124754870775
210,340.8,3.5744343870369493,0.26179935924075753,-138.07841610004795,-36.99799585976287,-309.3705533978032
210,460.4,1.8011797276623585,-0.1850049471977548,440.58674311310654,-82.4535890022509,-105.13271352739503
210,243.6,3.6494834679708643,-0.15358888178104135,-117.0767018396299,18.124419952403272,-212.85091328848773
210,1060.2,1.2583824961727879,-0.03316126163816118,1008.3257547981926,-33.44961624206549,325.8593797697309
210,446.2,1.9704766978129085,-0.37350037946523784,382.6946146347377,-149.9763439741177,-173.62709517159678
210,429.4,2.0123645947873414,-0.40666170928726575,356.5528745547408,-153.55592479397666,-183.50745381977765
210,992.8,1.3980088050786876,-0.012217311932984197,977.9435618840814,-11.948436039625141,170.691138158027
210,980.6,1.3508847839352771,-0.04712386665935317,955.9215937243445,-45.080095831248585,213.91131716520985
210,958.3,1.370083444530465,-0.04537862727021945,938.095139475127,-42.59871373158528,191.0543087228244
210,911.9,3.7873644033363396,0.20071288607583146,-537.7778406183619,-109.41215062778777,-728.2757619438216
210,414.2,3.7088246973464987,0.21816622215434478,-217.27419547465934,-48.16854443303095,-349.3327286528456
210,621.5,1.5795229711612486,0.07853976318406475,619.5605336523838,48.76043834246604,-5.423540635399604
210,378.6,3.5168384858526047,0.1692969280092286,-136.77363066818768,-23.379143510948317,-352.25608525976764
210,366.2,3.6564648228875587,0.17104218830991935,-177.69419455146272,-30.693102593303575,-318.724248647485
210,306.3,3.6093408434135403,0.07853981922545022,-137.67804923597532,-10.835497866914254,-273.39904305712645
210,847.7,3.7332592230754114,0.2565634797787412,-457.32466357027755,-119.97691849181315,-703.6014362688163
