phase,x,y,z
263,-8926.17084291119,-793.5970973306598,240.50677148129083
263,-8442.821451651444,-155.73088612428975,-30.39069367791233
263,-8448.383566993707,-127.85235428339968,-44.573666497135214
263,-8428.748822778285,-128.24414357093858,-55.74866970279225
263,-8320.518837282205,379.188017088724,-100.57608322158259
263,-8265.174922735228,348.7361625140202,-47.3323208075959
263,-8430.332890472208,-118.91066307954223,-54.66958293697902
263,-8426.84355104272,-141.42901576145135,-51.65994650381334
263,-8431.231392659274,-112.49718019114442,-46.52508797986663
263,-8815.35624214055,-571.9162845216393,181.1151606792747
263,-8945.323545246596,-838.3556272442132,217.49337763114806
263,-8217.036193594235,224.72971255012234,-31.256364934371753
263,-7909.063541975182,1009.7589711240319,67.11659547268249
263,-8499.635239544385,-102.58263083100138,-15.218234480758412
263,-7944.269500637467,941.0360173958261,-21.467128546320346
263,-8391.100021953338,-133.44845266513076,-94.32273277891
263,-7900.437698131331,999.0545692376246,39.88312063629916
263,-8108.86252670983,744.2148909331959,67.59681616511855
263,-8245.66917523521,434.2900713602122,26.634443062001445
263,-8514.341143654576,-193.04696073298868,4.242279560971408
263,-8196.631174693206,126.47906724192408,-40.11188036009555
263,-8912.449898757215,-774.6024513365455,226.0151401259069
263,-8863.080199656446,-604.7601032694324,179.38763754636346
263,-7898.102120293651,969.9038831893681,1.1154206213753852
263,-8420.921070134074,-138.10059030305317,-6.0822845762014595
263,-8225.425953640086,440.67826037185637,-15.353049269859874
263,-8332.599834716113,-117.03200110599613,-119.84494816673947
263,-7796.349033184503,1008.3136138432606,-0.377581003486803
263,-8283.993805861282,382.7935254232105,-105.03713283787113
263,-8290.799670904293,356.4011665944416,-118.36582649407256
263,-7951.263503088149,977.9433746913721,32.493526419023276
263,-7908.36146924497,955.9176355812035,-3.6841070351915803
263,-7931.189748280216,938.1086208052258,-9.772319735389495
263,-8835.360661401011,-537.8467355508711,162.57664120790474
263,-8463.074300995053,-217.2454863885311,-15.124237956333715
263,-8127.195986075326,619.5428970872965,92.5008571044016
263,-8469.301983402856,-136.76082736625065,-33.41390703569271
263,-8436.140516366724,-177.66085686544633,-38.124626813686305
263,-8394.805851862367,-137.7021507084138,-67.81034034001112
263,-8802.429438559657,-457.49197619015587,164.22379581070328
263,-8092.328717699627,769.8624510644479,47.62929855468783
263,-7914.9000358577905,926.7907077362595,-14.551236850903827
263,-8054.259868124571,789.3007111747158,38.605323024287394
263,-8107.761197971027,733.6478899400006,69.5026473923607
263,-8250.761544751911,328.80810313317465,48.3041153144538
263,-8494.86135249569,-83.32448536295543,-23.117419748845172
263,-8483.970714249932,-98.29931125035777,-54.55200963654537
263,-8506.550623457792,-113.89939131366256,-1.3393721385182218
263,-8497.664876853198,-114.12833687391833,1.873259997345322
263,-8443.303258891678,-142.32501264430962,-39.05767109248845
263,-8478.067803524158,-162.2344855311229,-18.71725390136843
263,-8489.873362638773,-173.88331140071065,3.2649898916083018
263,-8471.387819036021,-231.20679442158834,-17.166410263524334
263,-8812.004993850667,-469.2043739223034,171.25935739168105
263,-8799.050140923995,-465.61601069411034,177.86155356877254
263,-8775.115047756342,-481.72374754394593,120.70728083813694
263,-8633.047112723252,-419.9132949852391,75.33567850412106
263,-8616.982514647205,-412.5276884648178,69.39309751931299
263,-8937.313717893516,-836.0851336289443,241.51250553210275
263,-8940.42743392358,-851.066314837017,235.41378485380818
263,-8280.180363761669,448.7516378928426,-48.20111148689825
263,-8465.183323979221,-173.31217250310155,-21.438083409461136
263,-8248.56470668595,308.53615928755914,0.7281065571816256
263,-8178.906315743112,443.32369042441576,-34.72391156925756
263,-8431.619052512928,-146.29734218596224,-37.538637016989156
263,-8473.73752770545,-165.46774921284978,-28.083929835229206
263,-8446.883803446606,-174.13906553042293,-34.100670068033764
263,-7914.229388003421,1002.6697539492484,59.605850985349996
263,-8027.725442747522,867.8860657710726,6.8459403773826395
263,-8047.961940181606,812.762049371177,37.70709709529836
263,-8127.224741796009,623.2900625696132,94.03715556670264
263,-8138.471229043518,561.1498792314062,81.83051333235636
263,-8202.232673348433,741.8129863641789,148.5534221265301
263,-8192.72847349898,442.7497863706308,83.99953677737744
263,-8245.965639394199,435.3379533560799,27.43871498155209
263,-8263.830408129585,363.6764541670134,-4.76279165997952
263,-8246.760468310822,308.7317535604518,0.7539662057698067
263,-8305.874950803585,376.3846154484286,-106.75876451835768
263,-8422.591369815258,-42.211656057723964,-81.68488643953671
263,-8487.549220722365,-157.42812962739646,9.227682364778602
263,-8451.83265383106,-166.56537551542638,-23.715907175689296
263,-8433.249547228992,-155.1120357459059,-44.71797800904762
263,-8465.373494888667,-218.70863623658803,-16.08257039272666
263,-8362.728632253573,-156.26087928867224,-31.24161252296887
263,-8904.634537054171,-616.2522019645231,200.30920614115234
263,-8771.107908340198,-526.1403813568438,254.31746231327799
263,-8614.263097428437,-443.4479633278567,103.43179939289229
263,-8863.710795477005,-605.3072004269458,195.01937035119025
263,-8947.261565333474,-814.3623264037008,227.41722962310413
