phase,d,l,b
2,1131.4,224.60000137775154,-2.800003254956925
2,372.5,205.89999657733887,-16.89999821859988
2,366.5,201.40000439572145,-17.100000254598278
2,350.9,202.70000229949912,-18.699999039325583
2,428.7,117.60000093313145,-3.599997678565514
2,378.0,112.29999845657615,4.299995611854146
2,347.2,201.09999827755982,-17.89999369669858
2,355.4,204.8999994107586,-19.100003234916652
2,342.5,199.9999945598432,-16.20000046080373
2,915.6,219.50000147222326,-10.900000474596261
2,1176.9,225.49999478113233,-2.900002316942353
2,251.4,112.90000183753652,13.90000244637173
2,1033.1,78.10000083506132,2.6999991453414607
2,399.5,195.20000251385554,-11.700005302588226
2,957.7,79.3000022454844,0.4000017004230228
2,332.5,206.3999974287463,-25.499995507984938
2,1023.7,77.49999941555023,1.599997222413631
2,744.4,89.00000267910573,-0.9999978856194427
2,456.8,105.89999995823624,8.79999733894271
2,453.4,206.1999988038336,-15.300004552356114
2,154.4,120.49999911314282,18.099999690102155
2,1109.7,224.39999699937448,-4.099996693154561
2,971.9,219.2000012026517,-10.100000278511159
2,995.4,76.9999955897514,0.4999994946868925
2,335.9,204.80000043038342,-11.499997972398305
2,453.1,103.20000047919453,2.499998301694107
2,279.5,209.0999986682117,-30.500000034908844
2,1060.8,72.09999465603252,-2.699999306661369
2,417.1,112.89999998855461,-5.000001336361432
2,396.5,115.3000027309644,-5.999996975999966
2,993.9,80.09999686114833,2.6999995490265385
2,979.6,77.40000190291278,0.7999975084390227
2,957.5,78.49999814464134,0.9999945285838874
2,914.0,216.9999991429527,-12.099999758242612
2,426.9,212.4999972123689,-18.70000095128918
2,619.9,90.50000109715155,2.0999997886897814
2,388.7,201.49999917449156,-16.300004454653834
2,382.3,209.49999921693012,-19.299997596214027
2,328.1,206.80000260414283,-21.50000411355119
2,838.8,213.90000374911114,-12.099999313696863
2,770.8,87.7999991692878,-1.6999961226532134
2,949.8,77.40000190291278,0.7999975084390227
2,792.4,85.10000207401303,-1.1999964280008846
2,733.9,88.89999951094066,-1.0000031137806247
2,375.4,111.39999665756676,19.799998644146292
2,389.4,192.60000025336615,-11.29999876736421
2,391.5,195.1999966742462,-16.699996475392922
2,408.1,196.5000009524155,-10.69999559402812
2,398.7,196.90000382557844,-10.100001594529365
2,367.9,203.90000057841297,-17.300005201047174
2,407.0,204.50000316054468,-15.999997192350918
2,419.4,205.30000168758144,-13.999999930358284
2,444.8,213.49999549769194,-19.700000980516688
2,852.8,214.20000302898498,-11.799996276619806
2,838.2,214.50000514958435,-11.299999054965689
2,841.4,216.39999463002528,-15.200001979429395
2,695.2,219.40000154440008,-17.90000160000377
2,678.7,219.80000111132432,-18.29999912758072
2,1168.8,225.69999804447042,-1.7999941423483228
2,1181.8,226.10000362016459,-1.8999973113351907
2,475.7,109.40000010498193,-0.7000037588073001
2,401.8,206.79999810823477,-16.899996954193288
2,344.0,112.30000055694893,14.199999767234631
2,447.0,97.300002655457,-1.3999992589081227
2,358.6,205.29999974296248,-17.300000626107327
2,407.2,205.1999934690478,-17.400001102532933
2,388.9,208.20000326576377,-18.599998212097052
2,1025.1,78.30000156666924,2.699997501867765
2,873.0,83.79999839381225,0.4000008989085323
2,816.2,84.80000491988184,-0.09999920996343092
2,623.7,90.50000109715155,2.0999997886897814
2,562.7,91.70000037884965,3.8999970161439785
2,748.8,96.19999669473597,4.800000090936033
2,462.2,99.10000043824542,13.999998145144707
2,458.0,105.89999995823624,8.79999733894271
2,396.0,111.29999842385668,9.69999965837417
2,343.3,112.0000017493483,14.100002859356277
2,420.1,116.00000081733137,-4.499995634995547
2,316.3,188.00000126972162,-16.49999646203904
2,406.9,203.30000220194344,-12.000000678842717
2,385.7,206.80000271906349,-16.700003924376187
2,367.3,206.50000218794912,-18.89999570509489
2,430.2,212.50000362902583,-18.90000170596826
2,298.7,212.99999840309846,-16.199997347142997
2,1006.8,218.19999611935054,-8.199996590589414
2,841.2,218.99999900290067,-6.40000113828861
2,689.9,221.99999820410662,-16.09999497997639
2,970.2,219.1999998357715,-9.200004067760366
2,1161.2,224.60000340313786,-2.6999983110753893
