phase,x,y,z
21,-8926.901970298599,-793.4887325044488,-87.9466025550932
21,-8442.885295122676,-155.7298916608537,-56.113878257147285
21,-8448.380610954246,-127.84094417001472,-54.75768336136982
21,-8428.71133163242,-128.2245486936501,-59.41399894670686
21,-8320.233764485814,379.1295361066429,-1.1127655101329097
21,-8264.904237326215,348.71342046752375,54.80406509124406
21,-8430.423539413618,-118.94742378088382,-52.872864559798835
21,-8426.789777016498,-141.39009969232754,-63.394746620989714
21,-8431.159949658044,-112.47569785328338,-41.73706064335865
21,-8816.16567142194,-571.7965876811703,-191.58294559342295
21,-8946.09216370691,-838.3248826639108,-94.40867404078455
21,-8216.760131986603,224.85643372382302,97.53782137896377
21,-7909.070865416597,1009.7896644869863,61.704751417385516
21,-8499.604312548125,-102.56558635756369,-27.65264488822242
21,-7944.12569911643,941.0947595216807,30.37606084981018
21,-8391.085267797982,-133.44797386323282,-88.93815493389377
21,-7900.437698131331,999.0545692376246,39.88312063629916
21,-8109.022205958294,744.2233647223513,5.176272795894981
21,-8245.514265706968,434.2741184788564,85.38208845510522
21,-8514.49387778851,-193.0250426465448,-72.72149930681775
21,-8196.245013240656,126.40245600651855,93.17673348422497
21,-8913.160173612925,-774.447684156084,-113.08524996454625
21,-8863.932028579426,-604.673400745094,-194.66375944969184
21,-7898.046608920451,969.8744436761342,25.44014148209009
21,-8420.925885500186,-138.09388496979577,-13.619182029248392
21,-8225.289987054834,440.6425761925093,34.49802487628997
21,-8332.57406531842,-117.06471403809246,-86.84017941867634
21,-7796.466748895954,1008.2571688662821,-39.26965599711338
21,-8283.740201256753,382.75100435874623,-12.945662135352883
21,-8290.601565523844,356.543438565837,-14.658521997426455
21,-7951.170461425868,977.9936234280526,65.4461675995853
21,-7908.265414378672,955.9365064819323,32.22221242415542
21,-7931.068855287829,938.0719174418865,40.365159083286805
21,-8836.541000693258,-538.0229931338541,-206.91331643747566
21,-8463.275766670326,-217.25211425218515,-89.70135851250743
21,-8127.359931384443,619.5301629546728,28.384332800791945
21,-8469.317478446848,-136.7432066110986,-56.937076605605945
21,-8436.159407499945,-177.61703626206662,-75.72087770490052
21,-8394.736403703913,-137.66860105194436,-66.63295496351398
21,-8803.151908927453,-457.3842529383393,-180.40257947124704
21,-8092.454960540673,769.8928534040256,-2.141185874449782
21,-7914.748066098474,926.881930345527,36.84905695001742
21,-8054.331975696062,789.3273879157446,9.565811675375436
21,-8107.929973949699,733.5758977412158,4.114815270555873
21,-8250.427361734968,328.6534780727632,155.218087926499
21,-8494.814531607011,-83.3148481716712,-21.761266359591467
21,-8483.99989724465,-98.30389958591405,-59.337969089063286
21,-8506.560005205432,-113.88557398555821,-23.193670871157572
21,-8497.73224416066,-114.1343097422718,-16.734982549729153
21,-8443.37832771171,-142.33797153274958,-56.90941079206862
21,-8478.215793956617,-162.25202332287614,-61.45334970895528
21,-8489.975294489574,-173.86433878141418,-52.19330392623929
21,-8471.49201135515,-231.12863682872504,-103.94016944147316
21,-8813.110510575087,-469.34531434862197,-179.4429360967351
21,-8799.92233470123,-465.6052761912353,-168.75981321379035
21,-8776.102460442542,-481.79749814337754,-225.75080358125354
21,-8633.594293517057,-419.7851074717007,-199.18011318458133
21,-8617.529553584776,-412.4170832318279,-196.01387069605292
21,-8938.118133249667,-836.0891343046472,-71.10581368073755
21,-8941.207265562552,-851.0528350967106,-74.20999885153373
21,-8280.001639480115,448.6699932748849,10.41048825679362
21,-8465.212693174793,-173.26796589591075,-67.04267959735805
21,-8248.2628547061,308.50826807167,114.22405260242482
21,-8178.804603195899,443.2521870526034,1.4351048087482852
21,-8431.624571897453,-146.2796576513149,-54.29162749206467
21,-8473.789853854581,-165.439899414619,-71.58483988945946
21,-8447.01542226165,-174.15621404274518,-72.99512168018751
21,-7914.239192931501,1002.6010254799751,61.39294267773726
21,-8027.653098302917,867.8331337276446,37.32117074955891
21,-8047.983072657739,812.8098118067994,27.734428860674875
21,-8127.392967130079,623.3297346448403,28.43084743062243
21,-8138.568189495454,561.100319981005,43.38943900205572
21,-8202.420234189573,741.8261958114822,75.80396918433465
21,-8192.642024245552,442.8575056098026,124.52685517320265
21,-8245.812215695003,435.3214798696188,85.53784442375377
21,-8263.581355751407,363.66891875758404,91.39500550954338
21,-8246.517412008634,308.8402450443725,112.86917874725671
21,-8305.647529372425,376.4402045299761,-7.282274975428898
21,-8422.496339476991,-42.215462301123125,-34.10316228376206
21,-8487.646806714614,-157.42220791745407,-34.19812087491888
21,-8451.843206974909,-166.52342880095347,-60.235336466552845
21,-8433.17909183573,-155.04842367677077,-66.97780242479391
21,-8465.55105291117,-218.69792910852226,-91.96679007780313
21,-8362.704877320406,-156.24804700706386,-29.68611019631122
21,-8905.534014516908,-616.211921377358,-170.88617122746086
21,-8771.90745145931,-526.0447463103075,-103.95483796818019
21,-8615.005243638278,-443.467093616365,-178.03609992283333
21,-8864.702517051217,-605.3342863150813,-179.13311424528712
21,-8948.026472636295,-814.3130074746229,-90.8005424548218
