phase,x,y,z
238,-8925.963923274214,-793.3981319648447,242.49753766167277
238,-8442.620824563988,-155.70433734640392,26.5979933082391
238,-8448.25087798905,-127.85513814472834,10.010704377278874
238,-8428.636473749026,-128.25449310306135,-2.2383033141619286
238,-8320.57562065998,379.1923938578518,-121.8594298772507
238,-8265.22224466809,348.7230815735454,-67.9313990266341
238,-8430.329579752706,-118.96138869085382,-2.098111630926489
238,-8426.674398977879,-141.41529245823295,2.801232383996318
238,-8431.05959907675,-112.48268442939778,4.930648986707567
238,-8815.327506580335,-571.9753212126976,220.28122175615778
238,-8945.419602713508,-838.4369965337058,211.19419184237813
238,-8217.074022997705,224.7566140385215,-41.60143834724688
238,-7909.084222239319,1009.7926276903108,56.29396398078318
238,-8499.534582706734,-102.59346095070973,39.534980689516274
238,-7944.272695198691,941.1322725812324,-29.84905783313696
238,-8390.923944545315,-133.42653659232116,-42.8439761399554
238,-7900.477616593329,999.0191425192577,27.37843603654772
238,-8108.829674651593,744.181333101955,80.65212475025328
238,-8245.714584956722,434.22980822205216,2.1936996474020063
238,-8514.217894533203,-193.06633513259843,67.76498877008916
238,-8196.60779594239,126.4446570107128,-38.89673859494523
238,-8912.419693227648,-774.5828833878645,230.00719568935872
238,-8862.92717959929,-604.7002197840144,210.40509087856248
238,-7898.134991320609,969.8961481623905,-11.053630026989772
238,-8420.777798963243,-138.0985142786466,48.054380723694706
238,-8225.47685851252,440.61631519316535,-40.92948929502456
238,-8332.550423682713,-117.06988202954562,-73.96895879340482
238,-7796.351643471689,1008.3350512640168,-4.078266226613842
238,-8284.022915903095,382.72615980129206,-127.54527299377312
238,-8290.862887556152,356.42402218188124,-138.85116962156673
238,-7951.2865329422075,978.0148997575452,18.631859969860265
238,-7908.384732716773,955.9510172819969,-15.663519268921341
238,-7931.228942230936,938.0421936140381,-19.808099612210704
238,-8835.239818495484,-537.8364171032234,204.44900314605061
238,-8462.935404625036,-217.2597411285371,47.82097675546673
238,-8127.212887952531,619.5634600533259,85.93575345185923
238,-8469.105706783543,-136.74044412354144,22.990663813199582
238,-8435.997989300437,-177.6658263196402,20.973769928798703
238,-8394.638037006001,-137.685154350489,-15.456523873151369
238,-8802.158005061532,-457.404680463956,219.42873719774667
238,-8092.289265600247,769.902904146182,62.452519293213065
238,-7914.908315846024,926.8488349693912,-22.855378476951053
238,-8054.221770462023,789.2501694920643,55.213678127075575
238,-8107.732770396337,733.5891266109954,81.0879652292765
238,-8250.799926231564,328.7768985236835,28.527121557298578
238,-8494.684957390293,-83.31500977531037,29.087272206244833
238,-8483.85149063824,-98.30454569941949,-0.5494564721421682
238,-8506.323953816347,-113.87484159074384,54.747550602705296
238,-8497.537663842319,-114.13352793238998,58.18296510143442
238,-8443.131109179687,-142.31205917692472,16.71687777451996
238,-8477.929670909103,-162.2411286620861,40.84532995429993
238,-8489.765641671476,-173.90571329160642,63.79366151999023
238,-8471.235945890861,-231.21559812494033,47.3157982556504
238,-8811.96891869393,-469.27000338914314,223.00227830200748
238,-8798.88023427117,-465.5946736508709,232.0618794785919
238,-8775.000653448671,-481.7408587031307,174.3966049856943
238,-8632.877305367552,-419.91474067387736,142.33409163059164
238,-8616.803109666953,-412.52206500148054,136.86132340467995
238,-8937.302992359262,-836.0630433928769,237.28897905652184
238,-8940.452724805731,-851.0756310241622,229.03738781972442
238,-8280.243605777927,448.75096966006436,-72.99817945195863
238,-8465.069555565155,-173.33226316455736,38.462710325558305
238,-8248.634538293767,308.5965362980607,-16.877781901136977
238,-8178.963335633132,443.25854041711443,-60.26571237239322
238,-8431.522559331032,-146.31901255207305,18.00651658161461
238,-8473.549355472995,-165.45067981312036,31.196454273226163
238,-8446.7182818681,-174.13042762978836,24.20350858959142
238,-7914.260666034082,1002.6739875945025,47.08305201839317
238,-8027.702484408805,867.8818209866058,15.989006138729785
238,-8047.919921729326,812.7829505385895,53.3914511386294
238,-8127.241964386594,623.3266319733889,87.43153716552604
238,-8138.506523941985,561.0590707073429,66.99105832866505
238,-8202.23027263895,741.9501935869598,155.29025686885421
238,-8192.785387126502,442.7123002669995,59.41964362345234
238,-8246.01579172972,435.2867960269742,2.1484088078626016
238,-8263.897046437953,363.70302003609135,-26.767553881682666
238,-8246.80724504116,308.73250839011445,-17.40707967404662
238,-8305.960949521485,376.45017057685266,-127.87077126182604
238,-8422.577079599812,-42.22505468475434,-39.056596966407625
238,-8487.360782543217,-157.41237871880563,68.48510194320326
238,-8451.638180695867,-166.54253192549808,34.54245582199631
238,-8433.030610261289,-155.07439747440245,11.280960310617079
238,-8465.202244324788,-218.7018203742392,46.57384202743175
238,-8362.58729806683,-156.25673349714924,21.4156224436405
238,-8904.393528876586,-616.113302055043,225.49972629778142
238,-8770.966210134884,-526.1283959350496,303.81521056520586
238,-8614.15790684924,-443.5044710101923,169.00044555729264
238,-8863.745097026158,-605.3967089350346,224.5516479504437
238,-8947.28434037417,-814.3742533415084,223.24844102607312
