phase,d,l,b
129,1133.2,224.6000009584581,-4.300001205769632
129,379.6,205.90000315935532,20.099995473520963
129,371.0,201.4000021595733,19.199994100581744
129,350.9,202.69999887894946,18.70000417370109
129,441.0,117.60000219808863,-14.000002555244878
129,380.1,112.30000019447401,-7.399999280647422
129,349.9,201.1000035103401,19.199998364474773
129,354.7,204.89999966792925,18.80000009932807
129,351.4,200.00000290262477,20.600003336604377
129,900.1,219.49999644528168,-2.6000021099160726
129,1180.9,225.4999985102678,-5.49999794800294
129,245.7,112.89999908048762,6.699999630545363
129,1031.9,78.09999864073762,-5.504252089397903e-06
129,419.1,195.2000021426696,20.999996750791723
129,958.1,79.29999945352088,-1.6000000466757505
129,309.6,206.40000486884267,14.19999969858988
129,1023.6,77.50000000988771,-1.4000038792688216
129,745.1,88.99999546324725,2.6999994236414655
129,452.6,105.89999792934786,-3.900001015608339
129,459.7,206.20000259051693,17.999999515267035
129,161.3,120.5000012959737,24.50000185648665
129,1111.0,224.4000004529719,-4.899994826569986
129,960.0,219.19999768187367,-4.69999848412134
129,996.4,76.99999524026272,-2.6000011681963455
129,366.5,204.800001858293,26.10000275146363
129,459.9,103.20000284084436,-10.199997542403084
129,247.1,209.0999965739264,13.100000495637438
129,1062.0,72.10000438394785,-3.9000007954000484
129,433.2,112.8999991077977,-16.399999558018173
129,411.7,115.29999989185787,-16.6999996899345
129,992.8,80.0999997788124,-0.19999584982499952
129,980.1,77.40000159285682,-2.0999975168121736
129,957.5,78.50000302774565,-1.1000016648794742
129,895.1,217.0000022578063,-3.2000024720258184
129,422.8,212.50000234909012,17.00000210921351
129,619.6,90.4999986381295,-1.00000356228169
129,394.5,201.5000011669777,19.000000354765497
129,379.7,209.5000027165705,18.200002258824586
129,321.9,206.7999979217734,18.50000398775381
129,820.4,213.8999965533137,1.4999964454926007
129,771.3,87.79999883971333,2.699999411973351
129,949.9,77.40000276227372,-1.0999991594814775
129,793.8,85.10000181044563,3.6999997284345807
129,734.4,88.90000456030448,2.300001859497856
129,357.3,111.40000170266397,8.700003425145301
129,408.9,192.6000048915936,20.900000642775286
129,391.7,195.20000258867898,16.800002256428098
129,432.0,196.50000218436728,21.89999944379119
129,426.0,196.90000300592573,22.80000018804907
129,372.7,203.90000276902168,19.500001060795054
129,413.9,204.5000017653081,19.099997537136595
129,434.1,205.3000036185426,20.39999878364694
129,434.4,213.50000194206788,15.400001724636779
129,835.0,214.1999986003634,1.0000019935724833
129,822.6,214.49999850884797,2.199997580597488
129,812.2,216.39999799177306,-1.8000013197441138
129,662.9,219.40000122466702,3.8000017470693814
129,646.3,219.80000403877344,4.299997453108502
129,1171.4,225.699996210174,-4.299998471726022
129,1185.0,226.10000434670636,-4.599999415709659
129,487.4,109.4000008064542,-12.600003513254476
129,406.3,206.79999788390325,18.900002960162983
129,334.1,112.3000018552681,3.300001698901451
129,460.9,97.29999471966434,-14.100001938583409
129,365.0,205.2999995429577,20.30000353126958
129,408.4,205.20000168775363,17.900001419382495
129,388.0,208.19999732963012,18.199996424006954
129,1023.9,78.30000488039745,-0.19999891359019484
129,874.4,83.79999724992226,3.299999821097147
129,818.8,84.79999760974287,4.59999693608271
129,623.4,90.50000304660455,-0.7999961131648343
129,562.1,91.70000082109304,-3.000001697058005
129,751.3,96.19999829052145,6.699995722850232
129,448.5,99.09999908433514,1.3000029917303357
129,453.7,105.89999792934786,-3.900001015608339
129,390.7,111.30000091200833,-2.3999981023823187
129,333.5,111.9999997236576,3.0000047977316537
129,434.0,115.9999980688957,-15.19999813461971
129,317.8,187.99999625535702,17.299998624916288
129,430.1,203.30000140952157,22.299997365481364
129,392.6,206.7999950316323,19.80000108078989
129,366.9,206.50000228511396,18.700002360386527
129,424.8,212.50000398997065,16.599999703100305
129,318.7,213.0000050827525,25.80000215236659
129,999.4,218.1999947002394,-4.400001676930272
129,839.9,219.0000058507556,5.600002324229445
129,665.7,221.99999810835573,5.400000861686729
129,959.9,219.2000038094508,-3.8000021390679737
129,1164.3,224.60000026198844,-4.9999958886246265
