phase,x,y,z
20,-8926.891555014292,-793.4835678153461,-85.95498488530484
20,-8442.870919725377,-155.720469166042,-58.0668851563664
20,-8448.497292736363,-127.88533646901486,-56.066547110819975
20,-8428.768210489789,-128.24632519922307,-61.27346430133603
20,-8320.233764485814,379.1295361066429,-1.1127655101329097
20,-8264.904237326215,348.71342046752375,54.80406509124406
20,-8430.514813495423,-118.98081686306998,-54.71410776467042
20,-8426.82592231943,-141.4046312500244,-65.2770540917783
20,-8431.125220014435,-112.4613993388137,-43.51644341698982
20,-8816.504679746064,-572.082810790199,-188.37445349380945
20,-8946.15433800989,-838.3988259090709,-90.27629941944244
20,-8216.738882978068,224.80317072801014,97.05215567898506
20,-7909.070865416597,1009.7896644869863,61.704751417385516
20,-8499.641806730835,-102.5743177755866,-29.73927483838944
20,-7944.12569911643,941.0947595216807,30.37606084981018
20,-8390.981095844427,-133.39328783600394,-91.27730417014584
20,-7900.440995703513,999.0195889670713,41.669109149595094
20,-8109.022205958294,744.2233647223513,5.176272795894981
20,-8245.50842284932,434.2607695457611,86.18435434394945
20,-8514.550087086413,-193.05065112191775,-74.33282429565918
20,-8196.273676712839,126.4457309900128,91.93326198446587
20,-8913.271465842492,-774.5665077233634,-109.18481639193729
20,-8863.917973967042,-604.6656524842929,-192.90572663327185
20,-7898.046608920451,969.8744436761342,25.44014148209009
20,-8420.939430192131,-138.098128479196,-15.364754183267337
20,-8225.28246827046,440.6190760846623,35.287898523919004
20,-8332.549781271086,-117.0482849385887,-88.85109382044934
20,-7796.466748895954,1008.2571688662821,-39.26965599711338
20,-8283.740201256753,382.75100435874623,-12.945662135352883
20,-8290.576293031927,356.48627033217326,-15.346813167459864
20,-7951.170461425868,977.9936234280526,65.4461675995853
20,-7908.265414378672,955.9365064819323,32.22221242415542
20,-7931.068855287829,938.0719174418865,40.365159083286805
20,-8836.231328912294,-537.7898304066022,-206.81463244335328
20,-8463.274627158666,-217.2489130140976,-91.21963671240357
20,-8127.357061793577,619.5160055439637,29.46571957603765
20,-8469.336428767112,-136.74927108065341,-58.301830376579396
20,-8436.285131197736,-177.68613182107285,-77.1109947535389
20,-8394.753378421825,-137.6749090950279,-68.37160027467456
20,-8803.27993147057,-457.4727125351733,-178.92291130226823
20,-8092.454960540673,769.8928534040256,-2.141185874449782
20,-7914.748066098474,926.881930345527,36.84905695001742
20,-8054.337240202813,789.3069481101298,8.183101186258959
20,-8107.929973949699,733.5758977412158,4.114815270555873
20,-8250.514141993037,328.8708601503967,154.60204139880233
20,-8494.88299425739,-83.32895750110352,-23.795785517553163
20,-8483.967437181067,-98.29365912800363,-61.386672237824875
20,-8506.52481587963,-113.87354852172572,-25.31602147416774
20,-8497.72991425113,-114.13192622130427,-18.810730305317428
20,-8443.35940841054,-142.32738431136667,-58.837224319943765
20,-8478.175768948144,-162.2312596990486,-63.586175393570024
20,-8490.09912766158,-173.92104484300398,-53.68559492842396
20,-8471.527238795077,-231.14922343821073,-105.54641507923895
20,-8812.949612625032,-469.236049929032,-179.39631918692325
20,-8800.032085458644,-465.68329242656233,-167.27946269252948
20,-8775.871319419814,-481.6272516776026,-225.6636831559598
20,-8633.594293517057,-419.7851074717007,-199.18011318458133
20,-8617.602408066909,-412.47771497002725,-196.04574571379712
20,-8938.086958775997,-836.0625779386597,-69.05104148776081
20,-8941.219361696893,-851.0763437161521,-70.06306126109735
20,-8280.001639480115,448.6699932748849,10.41048825679362
20,-8465.285436625581,-173.30286868116315,-68.47473300788451
20,-8248.325809572154,308.6581371456054,113.64209394480534
20,-8178.8068544682965,443.28528501425205,2.215041236025506
20,-8431.618565066514,-146.27454358146517,-56.171479593627375
20,-8473.848405864197,-165.4657541289241,-73.0351779301595
20,-8447.005813500702,-174.1482285279084,-75.05041810966296
20,-7914.239192931501,1002.6010254799751,61.39294267773726
20,-8027.653098302917,867.8331337276446,37.32117074955891
20,-8047.983072657739,812.8098118067994,27.734428860674875
20,-8127.3900799400435,623.3154904068866,29.51886633909276
20,-8138.564480559652,561.0601325094034,44.36910329769321
20,-8202.420234189573,741.8261958114822,75.80396918433465
20,-8192.626617242771,442.77457079982537,125.33208865768361
20,-8245.806293437658,435.3078691654463,86.3420106126438
20,-8263.581355751407,363.66891875758404,91.39500550954338
20,-8246.481364527916,308.75085568256515,112.8425306492112
20,-8305.647529372425,376.4402045299761,-7.282274975428898
20,-8422.499680528814,-42.21536527330218,-35.74632865251809
20,-8487.741614865285,-157.46151711209353,-35.629591884464155
20,-8451.93790849011,-166.56950805379836,-61.611708917586064
20,-8433.337119014237,-155.12553506698546,-68.31504786077983
20,-8465.624121454124,-218.74196750342782,-93.52287615606693
20,-8362.728632253573,-156.26087928867224,-31.24161252296887
20,-8905.485163372594,-616.1771399726522,-169.07123464268028
20,-8771.92040646148,-526.0583104425839,-102.46612985176728
20,-8615.005243638278,-443.467093616365,-178.03609992283333
20,-8864.666450469607,-605.308521032974,-177.37955703744117
20,-8948.151891186533,-814.446944656848,-86.73245585315303
