phase,d,l,b
131,1132.8,224.59999922077327,-3.999997473331293
131,380.2,205.90000193114435,20.300000857831243
131,371.4,201.39999797640223,19.300002376355646
131,351.2,202.69999707115042,18.900001158451712
131,441.5,117.60000046768857,-14.299998795960441
131,380.4,112.2999987716657,-7.800001641133993
131,350.2,201.09999925257975,19.30000279688809
131,355.1,204.89999504140692,18.89999963061781
131,351.6,200.00000194513322,20.700003711957905
131,899.8,219.5000034592851,-2.100003299491126
131,1180.3,225.50000076621677,-5.199996173382116
131,245.5,112.90000180718309,6.200002781828584
131,1031.9,78.09999864073762,-5.504252089397903e-06
131,419.5,195.2000024653418,21.20000056061975
131,958.2,79.29999883097047,-1.7000013407340782
131,309.8,206.39999992680785,14.400001505075167
131,1023.6,77.50000000988771,-1.4000038792688216
131,745.2,89.00000067550945,2.800002563006481
131,452.7,105.9000002724105,-4.100004594321442
131,460.5,206.19999842541307,18.29999960381405
131,160.3,120.50000243389539,23.700004169167762
131,1110.5,224.39999847714833,-4.600001362208207
131,959.4,219.20000283044232,-4.200000267219628
131,996.4,76.99999524026272,-2.6000011681963455
131,367.0,204.7999995477355,26.20000502427682
131,460.2,103.19999804972345,-10.40000202529591
131,247.2,209.0999965739264,13.100000495637438
131,1062.0,72.10000166515283,-3.799998886684812
131,433.8,112.89999825543403,-16.7000040182258
131,412.4,115.29999932868024,-17.000001193673604
131,992.8,80.09999804609514,-0.3000045331221424
131,980.1,77.40000159285682,-2.0999975168121736
131,957.5,78.50000302774565,-1.1000016648794742
131,894.7,216.99999763461898,-2.7000015111884252
131,423.5,212.50000004074022,17.299998405150113
131,619.6,90.49999508330801,-0.9000004742680044
131,395.0,201.5000026313551,19.200003873156476
131,380.3,209.49999996107968,18.40000451132152
131,322.2,206.80000261145858,18.60000090200721
131,820.6,213.9000045793818,2.0000017180789667
131,771.4,87.8000005230323,2.799998156884527
131,949.9,77.39999734719086,-1.2000023128524786
131,793.9,85.10000181044563,3.6999997284345807
131,734.4,88.90000201043772,2.499998083730194
131,356.9,111.39999861927504,8.300000848686672
131,409.2,192.60000481446397,20.999999551209555
131,392.0,195.19999594406548,16.99999821056185
131,432.6,196.49999804256004,22.000001513013412
131,426.5,196.900002780918,22.999996032317014
131,373.2,203.90000232782916,19.699999459557105
131,414.5,204.5000006327152,19.300002612389864
131,434.9,205.30000199866075,20.699996403375394
131,435.2,213.50000355482663,15.699998159692669
131,835.2,214.19999778891707,1.6000027345704306
131,822.9,214.49999580402516,2.7000007654781624
131,812.0,216.39999574178475,-1.3000023918349752
131,663.4,219.39999494143873,4.300000312654893
131,646.8,219.79999947407694,4.900003850170633
131,1171.0,225.69999661586948,-3.9999972741328333
131,1184.5,226.0999976237282,-4.299995012152815
131,487.7,109.40000230205365,-12.700001722072141
131,406.9,206.80000496469276,19.20000285735262
131,334.0,112.29999990470584,2.899998058773354
131,461.1,97.29999588164769,-14.300001296184568
131,365.4,205.2999980298894,20.500000835536973
131,409.0,205.20000521135935,18.200000750592633
131,388.6,208.19999922899754,18.50000422970285
131,1023.9,78.30000488039745,-0.19999891359019484
131,874.4,83.79999724992226,3.299999821097147
131,818.9,84.79999645619539,4.699998397055117
131,623.4,90.50000441322648,-0.6999998547015307
131,562.1,91.70000082109304,-3.000001697058005
131,751.5,96.20000176772352,6.800001197335856
131,448.5,99.09999881568694,1.0999965177752307
131,453.8,105.9000002724105,-4.100004594321442
131,390.8,111.29999721324009,-2.700002963916787
131,333.4,112.00000244700747,2.6000042757654214
131,434.6,115.99999708807105,-15.500001112143995
131,317.7,187.99999625535702,17.299998624916288
131,430.8,203.2999974947099,22.500001118413074
131,393.2,206.7999973793944,19.999998644027535
131,367.3,206.4999990623777,18.899997922495608
131,425.6,212.50000234909012,17.00000210921351
131,319.0,213.0000032205605,25.899997457677763
131,998.9,218.2000030624672,-3.999998833497548
131,840.7,218.99999961113724,6.099999049589806
131,666.3,222.0000019263289,5.899999784702979
131,959.4,219.2000007013316,-3.400000620310885
131,1163.8,224.6000018155011,-4.700000255580882
