phase,x,y,z
122,-8926.863428935681,-793.4656609196891,-81.9727674316081
122,-8442.348929648775,-155.72060722210756,145.76735886410896
122,-8447.934543271766,-127.859953496832,138.20371920480937
122,-8428.254739636222,-128.23612164517806,129.5546658485418
122,-8320.444485028707,379.1588952574664,-77.46778265116296
122,-8265.087800859155,348.6956687127075,-19.77584491970166
122,-8430.021991543605,-118.97550738255643,132.16930914353077
122,-8426.382515919177,-141.43120192819705,130.07618515068805
122,-8430.72384297605,-112.48773342104705,141.29752226654733
122,-8815.969001518622,-571.9473268800623,-43.45630961707409
122,-8946.177774825275,-838.3740685632054,-108.93763461445832
122,-8216.819910359149,224.76336945135398,58.815402131262424
122,-7909.1909974478185,1009.7232187458715,20.25676270843814
122,-8499.200430796549,-102.59111317628745,166.50739574400103
122,-7944.217448017775,941.0619260248235,-3.0596933187960147
122,-8390.567466727252,-133.42301040786327,93.5287385695633
122,-7900.542068347385,999.0792081171548,-2.9881540628192127
122,-8108.906413749546,744.1864896783338,50.661904425663685
122,-8245.728336656997,434.2214666606294,-4.125191253989961
122,-8513.922787851372,-193.0296251240116,153.80415268227236
122,-8196.307371861787,126.51974804036558,95.80832584803008
122,-8913.121104531463,-774.4584758971073,-93.51677532713651
122,-8863.681809958282,-604.7064537586635,-81.24140887417977
122,-7898.157758371583,969.9132037004896,-21.49232808240675
122,-8420.308562369986,-138.03534491712335,177.82497964803278
122,-8225.513785882755,440.6149403953385,-55.4814248440672
122,-8332.119800212713,-117.04350085919161,75.57394586578347
122,-7796.514797819294,1008.2262147743218,-54.12015856897785
122,-8283.917637250821,382.680159289082,-93.99180604527001
122,-8290.769474081568,356.4970276646453,-88.86359105954807
122,-7951.281820259996,978.0163835868857,20.364561408920615
122,-7908.393555890074,955.8724772995536,-12.237430323513259
122,-7931.15102306098,938.0882931305889,6.945481606122364
122,-8835.94764434318,-537.8740970484781,-52.424283972308096
122,-8462.690475539193,-217.2464982592377,135.32427840722517
122,-8127.415158223372,619.5169307355957,6.75544836329842
122,-8468.866402607458,-136.76803360555843,143.659619980588
122,-8435.723062439874,-177.6721186972133,132.60338232035775
122,-8394.33960092626,-137.70836662541848,118.97025975351852
122,-8802.666274331832,-457.39989034998246,18.24754606839915
122,-8092.315201504935,769.855670782908,53.01567064222643
122,-7914.844451856134,926.8112126701342,5.3523806418303295
122,-8054.184843528986,789.3077261395763,67.69338611134208
122,-8107.820981546888,733.6174728735969,46.38815166023141
122,-8250.670257978009,328.8042979474798,83.40034886440193
122,-8494.2612939522,-83.29754147413138,163.76145766074018
122,-8483.56880981777,-98.31869724574584,129.96161811998675
122,-8506.047008542027,-113.88529450897224,176.51004107971826
122,-8497.180711466292,-114.1208954553222,181.16695177120866
122,-8442.777536543732,-142.29597856412144,140.50454763581658
122,-8477.564842173699,-162.20185539578455,149.5536805910877
122,-8489.397193473858,-173.85418130043644,165.00175012352346
122,-8471.000421245211,-231.19337147102672,126.13104850938683
122,-8812.558385119217,-469.3039458063845,12.365666144524798
122,-8799.372109817548,-465.57396374118673,28.271701708275756
122,-8775.511099161615,-481.73378092777176,-28.6019818111099
122,-8633.061595063424,-419.8569529102468,42.895278471826714
122,-8617.011184266737,-412.50819007344575,49.076345752658476
122,-8938.113127553323,-836.0514965618158,-83.42468473475154
122,-8941.265259764561,-851.0687129455936,-90.83511480357177
122,-8280.25507374436,448.7394742214494,-79.05101555668469
122,-8464.634275955847,-173.25124294224236,145.78779016773217
122,-8248.459541242171,308.5817171362735,49.131278699946954
122,-8179.035658013905,443.2854349918511,-87.17202400697354
122,-8431.105408837295,-146.27302407915087,142.7966909124769
122,-8473.251597891844,-165.4415120656542,139.75343614327238
122,-8446.397570956313,-174.11159929798225,135.6850569383035
122,-7914.34969632925,1002.619957312854,16.695984936948143
122,-8027.560878437519,867.8545853333317,72.42316229254374
122,-8047.836277834082,812.8170006016235,84.84612145263387
122,-8127.443354647038,623.3613823483078,8.845242689791341
122,-8138.704574898916,561.130291548292,-9.559554670681486
122,-8202.347077052847,741.8020861995883,103.38463235488408
122,-8192.845340451599,442.71035093058623,35.855511734391534
122,-8246.039264623716,435.3195431747298,-3.3958293757558593
122,-8263.772011262665,363.63877918550133,12.306325363256285
122,-8246.638491474212,308.72485142948585,47.324943559479586
122,-8305.833641661251,376.4156313862904,-84.70199773843686
122,-8422.175820520597,-42.22446774918551,115.48548302953265
122,-8487.13377370208,-157.43430551379316,176.9158421927669
122,-8451.440620576921,-166.5888377742462,147.42376305875217
122,-8432.700971988656,-155.065764868357,133.17421198101277
122,-8465.065485766103,-218.75584869809074,133.0590134407906
122,-8362.230100264249,-156.24828236369459,155.80154057580066
122,-8905.393491878174,-616.2875765345918,-78.42408764896513
122,-8771.491070946582,-526.0849136415991,77.98614131506781
122,-8614.450984901607,-443.5202783427368,61.43936146451455
122,-8864.431126266725,-605.3489918604776,-66.15218487666431
122,-8948.028599940044,-814.2943082499327,-98.97787873423417
