phase,x,y,z
52,-8927.104098212587,-793.5362703470678,-148.05997716280527
52,-8442.71507896241,-155.7299779978352,10.416474722636961
52,-8448.205303925779,-127.8391150036509,11.848272118235279
52,-8428.645916089454,-128.26844630886518,7.07255383721019
52,-8320.24998088615,379.1202090165768,-9.357273633638847
52,-8264.932928904978,348.74204323671484,48.18541013143058
52,-8430.230098613396,-118.93786277799765,12.937324137754164
52,-8426.702158860468,-141.42888396552735,3.3875430624032
52,-8431.0239559269,-112.48739201935823,23.887001475823592
52,-8816.274153587048,-571.8472235029125,-209.92739217058403
52,-8946.43189466119,-838.5074372466383,-156.98611419782424
52,-8216.706789090664,224.79607627929073,108.41816399658325
52,-7909.128093202051,1009.7152288273876,45.475625008532795
52,-8499.469293242666,-102.57520850003246,38.847482060087586
52,-7944.128841311936,941.1234329874566,27.03288672129002
52,-8390.8613055599,-133.4202088637684,-23.35748964501876
52,-7900.479866948734,999.0298053635836,25.592475252955516
52,-8109.012699808693,744.194808940119,9.075347540884842
52,-8245.584307605945,434.3332563324311,64.60236967554727
52,-8514.36080155137,-193.04210025474936,-7.237261753459983
52,-8196.245787945625,126.51720692992737,119.28803839628347
52,-8913.29346742543,-774.4345707088221,-170.35583424171062
52,-8864.162620486117,-604.7985811156493,-224.7775783482212
52,-7898.08010379992,969.864116637393,13.279205772556786
52,-8420.762568697644,-138.09694684778626,52.68629322622261
52,-8225.350241751124,440.65805628933106,12.37450223838001
52,-8332.404635559478,-117.06107285750993,-23.272962964906682
52,-7796.501600856195,1008.2528318578759,-52.26406137862728
52,-8283.7517677979,382.71193026941046,-23.91842104491088
52,-8290.58088197358,356.4621390685154,-21.600577934253955
52,-7951.194041962042,978.0112699649503,55.03358381634444
52,-7908.294344369617,955.9044241813563,23.67358544790016
52,-7931.064590444899,938.1347936967795,37.02338512323558
52,-8836.2782510355,-537.7928999389131,-223.5172899416546
52,-8463.060334334346,-217.22146455390774,-24.38988219689942
52,-8127.409139803018,619.4622494033866,8.92001984056892
52,-8469.155861700814,-136.74706221530482,9.962761451481214
52,-8436.100561174442,-177.68088058813544,-8.696101472870051
52,-8394.54989294558,-137.66015049854786,-0.3879680402297794
52,-8803.044829891958,-457.32004710179575,-175.82399588418525
52,-8092.429586516421,769.8370838662638,8.622997458884207
52,-7914.769881584317,926.7843535553022,36.847367397753935
52,-8054.295890801473,789.2938560878912,24.775937135645584
52,-8107.922386287233,733.629535915399,6.676119576026217
52,-8250.529164095049,328.8772037134035,149.6953128908958
52,-8494.682458977271,-83.32291134947597,43.77791434118246
52,-8483.793314359433,-98.2937646915508,6.668443806838461
52,-8506.415160545153,-113.89332480089637,43.501922093364314
52,-8497.586411772387,-114.14134786626556,49.21747076601771
52,-8443.16833496957,-142.32022510392392,9.354672850069555
52,-8478.017745699224,-162.23895684525093,4.629636570347664
52,-8489.886092450704,-173.902277684206,13.928055453835302
52,-8471.419445280088,-231.19124549233072,-38.66667780323173
52,-8812.869163650006,-469.18141771923706,-179.3730107320173
52,-8799.818105896416,-465.5389202481457,-165.710757048354
52,-8775.86309174094,-481.62702030825966,-222.56902029504022
52,-8633.633692247113,-419.88928077243804,-165.08424506195618
52,-8617.611545025411,-412.56414770924033,-159.09960988994686
52,-8938.313471430252,-836.1214301793452,-135.06852299501
52,-8941.34196033627,-851.0207088698833,-138.8911703583478
52,-8280.046380396003,448.6459000291072,-10.387634496670252
52,-8465.10484380049,-173.29965621165522,-0.4842238125693825
52,-8248.30440683706,308.5981047724124,112.37138135247517
52,-8178.877316942551,443.3339096794616,-22.878311658868462
52,-8431.53760594773,-146.3195983336346,12.626471705125041
52,-8473.654168995996,-165.45665523301867,-4.792149757580887
52,-8446.814794869775,-174.1396573808407,-6.724278311733094
52,-7914.276285217288,1002.6203861563641,45.29334291599206
52,-8027.600154553504,867.8898231952679,55.62300579039515
52,-8047.933145787845,812.8378091056368,46.26177254579357
52,-8127.442477343346,623.2614045804894,8.8471600526318
52,-8138.6370486786955,561.1392516232133,16.924181196214015
52,-8202.427858472123,741.8037145586588,71.87576458270235
52,-8192.692828184276,442.7969872993656,100.86144967629656
52,-8245.860955339862,435.31246782399376,65.498552491607
52,-8263.613093130407,363.6859064853186,81.59267354723542
52,-8246.519619942566,308.83385170363283,110.99358459023617
52,-8305.673388086025,376.4468724550988,-16.109404618622854
52,-8422.337595207702,-42.215605762816494,27.922676183123258
52,-8487.5266205117,-157.44447821704176,32.853816170860235
52,-8451.73355849321,-166.5548016763232,6.807017256466549
52,-8433.119014316499,-155.10373322687013,-0.2738593736187589
52,-8465.37094649156,-218.68946668134572,-26.855314070585315
52,-8362.55409171525,-156.2601316683756,36.45170035974458
52,-8905.651482684956,-616.2273564065036,-209.08271974435132
52,-8772.029053333748,-526.1369775683264,-106.96339209381458
52,-8614.821821025327,-443.37394451107946,-146.83766232080518
52,-8864.69922089503,-605.2655887447638,-210.7520713221325
52,-8948.306578558972,-814.4334197236614,-152.50677096210566
