phase,x,y,z
89,-8927.033658078546,-793.4668446016306,-148.0452037614787
89,-8442.502958511826,-155.7304163516688,93.50837520904227
89,-8448.010622467134,-127.84299675124517,91.64607015772404
89,-8428.467382525507,-128.2773074059561,84.99431683341118
89,-8320.319536393215,379.10157697046293,-40.33616832422923
89,-8264.992584802036,348.6983974579704,17.8775526555577
89,-8430.056730585695,-118.94662142568805,89.41218399328349
89,-8426.481428627936,-141.42136346109544,83.22665957639668
89,-8430.741256805635,-112.45543770901993,99.92119951464426
89,-8816.319701314846,-572.010132694914,-150.5978264127856
89,-8946.452723125165,-838.5068255736236,-165.3946651829358
89,-8216.754487961429,224.8148040903481,92.87081798296944
89,-7909.155413174284,1009.782601867237,29.262615981459582
89,-8499.25944606587,-102.57427757035725,119.30873799685637
89,-7944.175404741046,941.035213448429,15.3317298219307
89,-8390.658314158554,-133.41524199109338,51.966198087233195
89,-7900.517380223738,999.0665775589187,7.7317210618533
89,-8108.961937935074,744.2457914471845,28.563030959788072
89,-8245.659112225965,434.2689005778851,28.21068159176098
89,-8514.140713681543,-193.05189479151454,86.37238310258536
89,-8196.174411788523,126.40538502227008,121.44155930534151
89,-8913.356035978115,-774.5107910252185,-164.40743623670159
89,-8863.977489161236,-604.7398639529964,-180.68155831075444
89,-7898.132966686776,969.8476628492875,-5.835999067435587
89,-8420.497496652013,-138.06805618984797,131.7007004100277
89,-8225.435312728085,440.6139686243358,-24.905210399408112
89,-8332.255011860318,-117.0738329501749,44.09349918035606
89,-7796.513899043828,1008.2587104520093,-57.84011753964206
89,-8283.885641618166,382.83116422987734,-56.559903943496046
89,-8290.660433514027,356.4666412388149,-51.84438711074831
89,-7951.245716898143,977.9941951472504,35.96027864768114
89,-7908.335936086319,955.9147032620477,6.577181184694375
89,-7931.110814036681,938.0760249236384,23.654413219920166
89,-8836.311387321914,-537.9389272043461,-160.85668737168933
89,-8462.838159276302,-217.23145639381957,68.4517275772752
89,-8127.434430132315,619.4988209477781,-0.8193807541115135
89,-8468.903588415877,-136.73140319202344,92.85542478168333
89,-8435.855772277648,-177.66632193879138,76.81350868201704
89,-8394.336201359514,-137.65160764615848,76.42877757036683
89,-8802.990851180703,-457.4219150176862,-95.64027098164976
89,-8092.372993886165,769.8745736940264,30.138562144335246
89,-7914.795247736875,926.8222885605246,23.58616038782099
89,-8054.233261823495,789.321684374003,48.29266896054465
89,-8107.881077761388,733.5603016257172,23.326121046125046
89,-8250.567265328324,328.7874446587161,121.05679688571055
89,-8494.455430793174,-83.3161704427386,120.52851769317971
89,-8483.66632711522,-98.31395136402445,85.14795206816348
89,-8506.292721464995,-113.91935062999684,125.51630561194361
89,-8497.32241460401,-114.1251457526367,131.37261374686506
89,-8442.953568675302,-142.3179914910587,91.17690577869598
89,-8477.695677262218,-162.1943156341069,92.08394863682912
89,-8489.554485345361,-173.85431136956146,103.76866401802636
89,-8471.239404683633,-231.23164068103569,55.40133892826969
89,-8812.761139225318,-469.2422679730405,-102.19901007279583
89,-8799.767714589025,-465.64528325400727,-85.69850407335778
89,-8775.782762465695,-481.71854339558473,-142.6841833386989
89,-8633.34979779226,-419.8617328856771,-67.3278638725213
89,-8617.291350816422,-412.50771106563354,-60.48697527860251
89,-8938.166865222585,-835.9495562115217,-143.34795611334738
89,-8941.383935354119,-851.0419454961752,-147.3035872230828
89,-8280.156891478391,448.6972669698157,-46.49773339226673
89,-8464.848006859525,-173.2836466893105,87.37152942040544
89,-8248.332317673408,308.5049572214392,86.54303562129067
89,-8178.966693333128,443.30083951361405,-59.46790354783406
89,-8431.239464815553,-146.27689356554183,93.72181160578705
89,-8473.400411884519,-165.4425247568803,82.54700404803626
89,-8446.593036933238,-174.13901569537524,79.33778724245389
89,-7914.325995209618,1002.6016055017199,27.418156724104954
89,-8027.565945500544,867.8440019519228,70.89378412156492
89,-8047.878018304413,812.8017539267996,69.10060294928616
89,-8127.465395301643,623.3333997217051,0.13601183521605975
89,-8138.694500021099,561.1290805313796,-5.6302603685049135
89,-8202.402620956887,741.8179500928621,82.35447901474686
89,-8192.784372386055,442.78201666895575,64.16054781119394
89,-8245.960383972453,435.326685765298,28.228732410518568
89,-8263.693901272025,363.6847250028878,49.8287911641062
89,-8246.5523409995,308.74796611488415,84.64177659235207
89,-8305.747250179022,376.4345990730901,-47.31396449618922
89,-8422.116092938133,-42.20707328399905,90.46998280719245
89,-8487.326132227905,-157.45377494387685,119.51005549033403
89,-8451.547374553935,-166.571224247313,92.11767115558226
89,-8432.936735855723,-155.1182613078494,82.26964855002882
89,-8465.124142364646,-218.68361061225772,65.89305061603957
89,-8362.38784102663,-156.27953584218395,112.99016722745554
89,-8905.39252161792,-616.0933192372811,-174.46087368881058
89,-8771.7802898282,-526.0857455822991,-34.527752520682775
89,-8614.728964165215,-443.51635552949114,-48.775304348637086
89,-8864.550155951123,-605.2356327150396,-166.91249318983273
89,-8948.29035408422,-814.4016101125545,-158.7167202564071
