phase,d,l,b,x,y,z
339,1130.3,3.9200094999792645,0.022689280275926767,-793.4393193377731,-18.00565699582645,-804.803039783623
339,378.9,3.5936329298563248,-0.3455751918948773,-155.7197167148222,56.06254769113158,-340.8424424461178
339,373.8,3.51509311351658,-0.3560471674068436,-127.83677345275099,47.54206988400265,-348.02866396941306
339,359.3,3.5377823937925066,-0.38920842319473464,-128.2859166526923,52.61388881606087,-331.46793554162923
339,429.8,2.0525072003453313,-0.09599310885968776,379.13675497609023,-36.506717273351,-199.12463589451647
339,377.2,1.9600047499896338,0.03490658503988757,348.77651104124857,12.17954414620779,-143.1308633743413
339,355.6,3.5098571257605973,-0.3787364476827699,-118.94278068182928,47.33308120457674,-331.75827698394386
339,363.4,3.5761796373363817,-0.3909537524467295,-141.45962462302938,58.30544984639512,-329.6197947935183
339,350.4,3.490658503988659,-0.35255650890285456,-112.47262476128891,41.38186840485555,-329.2682943233823
339,904.9,3.830997708127551,-0.11170107212764312,-572.0000756839311,64.16008851672817,-698.2430855075493
339,1175.6,3.935717463247215,0.01570796326795047,-838.3937847035015,-13.170542025682318,-823.988931110903
339,246.4,1.970476725501599,0.13962634015954772,224.77112935754067,31.589522136908283,-95.880141314547
339,1033.5,1.3631021458075696,0.054105206811828496,1009.8091868473816,54.689310656955236,213.11202560741853
339,404.6,3.4068826998929316,-0.25656340004316563,-102.60944788352103,26.91908472620935,-390.44567366349725
339,957.7,1.3840460968315067,-0.001745329251996228,941.0468419516974,-1.6424382484749787,177.81291755476414
339,344.1,3.6023595761162963,-0.5113814708343389,-133.42569622779766,74.87500868383013,-308.21441669838197
339,1023.9,1.3526301702956038,0.033161255787894806,999.0799013369166,33.14289378786785,221.61252071122513
339,744.3,1.5533430342749528,-0.005235987755980578,744.1764383785794,-3.8965343282715543,12.989826111270512
339,456.5,1.848303677861993,0.14660765716752652,434.32508750061265,64.13554897739057,-125.06238333309453
339,456.3,3.598868917612308,-0.28972465583105805,-193.0628231305439,57.55452727130437,-409.418994082396
339,147.5,2.1031217486531673,0.10297442586766568,126.41708059721996,13.063934457818423,-74.8619085367039
339,1107.0,3.9165188414752787,0.0017453292519998803,-774.5261382760317,-1.351804498182602,-790.9212563535109
339,961.4,3.8257617203715686,-0.09773843811168605,-604.7329824507739,59.29458735624125,-745.0316314401994
339,995.4,1.3439035240356354,0.008726646259970336,969.8510321255148,8.46376173408905,223.91627949388163
339,341.3,3.574434308084387,-0.2670353755551328,-138.08507135890525,37.77580083559821,-309.82445342328174
339,453.0,1.801179788058151,0.043633231299856794,440.61147898272606,19.237512628699225,-103.44294416012833
339,295.4,3.6494834659201434,-0.6178465552059914,-117.10408875032718,83.22154412214473,-258.1123146846764
339,1060.3,1.258382390687916,-0.036651914291884864,1008.2979121792011,-36.97260601554682,325.8902218531311
339,418.3,1.9704767255015947,-0.11693705988361851,382.70028886534976,-44.95695156798657,-162.77054834364696
339,398.4,2.01236462754946,-0.14311699866353253,356.5040243036077,-51.3730146878862,-170.2593727734568
339,993.8,1.3980087308474607,0.04537856055185029,977.9938344608811,44.41044015183006,170.86313985767455
339,979.5,1.3508848410436083,0.01047197551197206,955.8580551415108,10.010088058701822,213.6713049479161
339,957.4,1.3700834628155474,0.008726646259975603,938.1441891876692,8.1870603077131,190.87486041102582
339,902.0,3.7873644768276953,-0.13613568165555842,-537.8147349651497,73.67145467071363,-720.3692300626582
339,430.7,3.7088246604879505,-0.3525565089028546,-217.18130778641805,79.90716245741316,-363.2486957116098
339,620.9,1.5795229730548679,0.06632251157578777,619.5113416706972,41.14789791283311,-5.418305890940139
339,395.0,3.5168384427685746,-0.3333578871309164,-136.7983495215227,47.370675745885556,-367.5149393528996
339,388.7,3.6564647829281203,-0.38048177693476437,-177.71686480224932,71.0816746057342,-338.30725901183905
339,337.9,3.6093408931242736,-0.4433136300065602,-137.6245058397636,65.34891998386058,-301.6047480549732
339,828.5,3.7332592700158713,-0.14311699866353475,-457.36750269407304,65.90766395852727,-687.6651782015118
339,770.7,1.532399083251017,-0.022689280275921028,769.9337048986744,-17.47223998364295,29.585484463754955
339,949.7,1.350884841043611,0.005235987755983595,926.8154440822865,4.85283866512819,207.17063635429662
339,792.4,1.4852751934471735,-0.02094395102393021,789.3308614250129,-16.534124533592273,67.68436989405075
339,733.7,1.5515977050229588,-0.003490658503987501,733.560318855929,-2.5606189653325764,14.085163488652453
339,370.1,1.9442967867216845,0.30368728984701404,328.8157179111496,103.0445998266432,-135.04089788335352
339,395.0,3.3615041393410783,-0.2583087292951603,-83.30786520002533,22.010887426658336,-385.4871209658053
339,399.0,3.406882699892931,-0.3490658503988656,-98.30451733107677,35.779918202417925,-385.04158129445227
339,412.4,3.4295719801688582,-0.23561944901923407,-113.89167417729526,27.34297180604189,-395.4172586596427
339,403.0,3.436553297176835,-0.22689280275926302,-114.15036062944436,26.35368727485054,-385.5958743752157
339,374.9,3.5587263448164386,-0.35779249665883733,-142.26887290604452,53.19215194714084,-342.75380781732537
339,412.1,3.569198320328404,-0.3193952531149627,-162.25214798631146,53.659767545677965,-374.9950397282235
339,423.2,3.5831609543443586,-0.27925268031909295,-173.8517214860054,49.8511789423375,-382.6077350164414
339,447.9,3.726277953007894,-0.36128315516282583,-231.25352830453957,87.38342658334395,-373.49745970388454
339,842.5,3.738495257771854,-0.13439035240356362,-469.2852927646853,63.44986097497951,-696.8153838263183
339,828.7,3.7437312455278375,-0.1274090353955859,-465.57625512463096,59.64169380465516,-682.9533725110641
339,827.9,3.77689250131573,-0.19722220547535937,-481.7676428118502,96.26667438329072,-666.371574830961
339,685.2,3.8292523788755592,-0.26354471705114374,-419.9007958469853,113.2979299487356,-529.4770445603849
339,669.2,3.836233695883537,-0.2722713633111165,-412.58167603501477,115.19487377647542,-514.1353339887856
339,1168.9,3.939208121751203,0.0349065850398887,-836.0636186141194,-29.195984906061913,-816.3776271403018
339,1181.8,3.9461894387591796,0.03316125578789186,-851.0791366513548,-28.233202763220618,-819.4622806563553
339,475.8,1.9093902016817976,-0.017453292519941918,448.71698847034656,-7.832384168143543,-158.04226655026653
339,407.0,3.609340893124274,-0.33510321638291074,-173.29982478624012,60.34938405278276,-363.28242811001496
339,339.8,1.9600047499896325,0.19373154697137218,308.5049328622803,60.52626146816799,-128.93920300795605
339,447.0,1.698205362190484,-0.017453292519944277,443.30928740114723,-7.73799239486933,-56.79788004480425
339,365.6,3.5831609543443586,-0.359537825910832,-146.2518466086824,54.97245509326204,-330.5325801559806
339,412.7,3.5814156250923643,-0.3438298626428823,-165.43436964209408,59.23408001861071,-373.42212455272625
339,394.9,3.6337755026521945,-0.3682644721708029,-174.09873626463684,67.17911129917873,-348.02673322046536
339,1025.3,1.3665928043115623,0.05235987755982688,1002.6212045330254,52.54515079166068,207.91781392903002
339,873.0,1.4625859131712455,-0.006981317007973812,867.8726415883389,-6.058992469777149,94.28343753136025
339,816.2,1.480039205691194,-0.0069813170079788675,812.8210377923082,-5.674653527792208,73.97431195742615
339,624.7,1.5795229730548679,0.06632251157578768,623.3028428759616,41.39972914502627,-5.451466725833959
339,564.0,1.600466924078802,0.09773843811168266,561.0611994420291,55.01253159318094,-16.73176166400352
339,750.1,1.6790067404185476,0.10297442586766478,741.7624618537126,76.65369378210396,-81.01031671508963
