phase,d,l,b
4,1131.7,224.59999654484974,-3.0999972619230385
4,371.8,205.89999750809406,-16.49999791751709
4,365.7,201.39999864253164,-16.60000392856974
4,350.0,202.6999964387268,-18.30000019414765
4,428.6,117.59999799401031,-3.4999976507130452
4,378.1,112.30000191215825,4.500003570269378
4,346.4,201.09999885517362,-17.499999034181446
4,354.5,204.89999728037364,-18.599998624859808
4,341.7,199.9999981218903,-15.699999352076318
4,916.6,219.50000175331124,-11.200002217697204
4,1177.3,225.49999882244614,-3.1999962268067983
4,251.9,112.90000218279125,14.40000162868357
4,1033.1,78.10000083506132,2.6999991453414607
4,398.9,195.20000072410804,-11.300002644174967
4,957.8,79.3000022454844,0.4000017004230228
4,331.2,206.40000468354867,-24.999999957265203
4,1023.7,77.49999719317084,1.4999976181725128
4,744.4,89.00000267910573,-0.9999978856194427
4,456.8,105.89999921664617,8.69999615606656
4,452.8,206.2000053981174,-15.100000511030238
4,155.3,120.49999996784373,19.0999998754407
4,1110.2,224.40000175109608,-4.400000587356578
4,972.9,219.19999643725723,-10.399998168354136
4,995.4,76.9999955897514,0.4999994946868925
4,335.4,204.79999883875993,-11.000003519081135
4,453.0,103.20000047919453,2.499998301694107
4,277.9,209.09999788377533,-30.00000408442492
4,1060.8,72.09999465603252,-2.699999306661369
4,417.0,112.89999998855461,-5.000001336361432
4,396.4,115.30000153184187,-5.9000046787868765
4,993.9,80.09999686114833,2.6999995490265385
4,979.6,77.40000190291278,0.7999975084390227
4,957.5,78.49999814464134,0.9999945285838874
4,915.1,216.99999982745243,-12.399997462009487
4,426.3,212.5000038322849,-18.49999689197759
4,619.9,90.49999902939498,1.9000011006266573
4,387.9,201.49999669781653,-15.900003338827323
4,381.5,209.5000048004288,-18.9999995467323
4,327.1,206.8000012103368,-20.999997105058263
4,839.6,213.89999705966082,-12.400000861661706
4,770.8,87.7999991692878,-1.6999961226532134
4,949.8,77.40000190291278,0.7999975084390227
4,792.3,85.10000207401303,-1.1999964280008846
4,733.9,88.89999951094066,-1.0000031137806247
4,375.7,111.39999975701836,19.999999244598232
4,388.9,192.6000011303465,-10.800000624620688
4,390.7,195.2000042884315,-16.299998069943456
4,407.6,196.49999719756633,-10.299999966952823
4,398.3,196.90000099758367,-9.700006231503625
4,367.1,203.89999817981817,-16.89999448765452
4,406.3,204.50000002295874,-15.699996475354855
4,418.8,205.30000029945046,-13.69999891737295
4,444.2,213.49999881680236,-19.400001441917023
4,853.6,214.20000435118538,-11.999999066995453
4,839.0,214.49999775420017,-11.500002189725864
4,842.4,216.4000006915131,-15.500001482911152
4,695.8,219.39999843901145,-18.099999890234226
4,679.2,219.80000204709626,-18.399997821578093
4,1169.0,225.70000327071023,-2.099997171050196
4,1182.0,226.0999951993603,-2.1999995790477866
4,475.7,109.40000010498193,-0.7000037588073001
4,401.1,206.80000058394083,-16.600001026836924
4,344.3,112.29999965759119,14.399997303810382
4,447.1,97.300002655457,-1.3999992589081227
4,357.8,205.3000038898711,-16.900001902286167
4,406.5,205.20000075741194,-17.09999843906761
4,388.1,208.20000140718298,-18.29999524846989
4,1025.0,78.30000156666924,2.699997501867765
4,873.0,83.79999839381225,0.4000008989085323
4,816.2,84.79999705772562,7.590684958899318e-07
4,623.7,90.49999902939498,1.9000011006266573
4,562.6,91.69999711105068,3.7999971604455607
4,748.8,96.20000085074261,4.699997430647265
4,462.0,99.10000043824542,13.999998145144707
4,457.9,105.89999921664617,8.69999615606656
4,396.1,111.2999980507845,9.799997171561955
4,343.6,112.00000179933471,14.300002296013583
4,420.1,115.99999849587769,-4.40000194199346
4,315.4,188.0000036543427,-15.900000843190988
4,406.4,203.30000075231888,-11.699998998233978
4,385.0,206.80000028601603,-16.400000859764983
4,366.5,206.4999994112711,-18.499999984051904
4,429.5,212.49999369891293,-18.600001005620555
4,297.9,212.99999748075996,-15.599996039057883
4,1007.7,218.20000258080998,-8.599999497528152
4,841.7,219.00000016129766,-6.700000294224596
4,690.4,222.00000392948164,-16.299998528398294
4,971.2,219.1999979193794,-9.499997765547258
4,1161.5,224.59999654484974,-3.0999972619230385
