phase,x,y,z
171,-8926.44435822636,-793.466802186302,82.08145470982498
171,-8442.369458636687,-155.734979543799,149.27820845576844
171,-8447.903364080908,-127.84429738232627,134.80312301652367
171,-8428.362920333831,-128.27390968541528,122.57428537737897
171,-8320.56649942636,379.166920090905,-123.51252237159662
171,-8265.20537903756,348.68625173735694,-67.22782699575788
171,-8429.976599267107,-118.94918348959219,123.2382258705403
171,-8426.290253955485,-141.38530614048096,127.45756882231387
171,-8430.741100579267,-112.48378757066766,130.3574903512646
171,-8815.569990223625,-571.9907925698076,132.9884853744228
171,-8945.820863286626,-838.4132603570606,45.477849856062484
171,-8217.015347983546,224.849631187456,-3.3195986440767413
171,-7909.180170290922,1009.7093875687401,25.659883067474645
171,-8499.207071853387,-102.59136798084815,164.18306202689536
171,-7944.269850595226,941.1024329816281,-26.495678506383463
171,-8390.567823605537,-133.40991201695826,83.07762668014846
171,-7900.529018779685,999.1172465493964,-1.2020153067086952
171,-8108.831269452308,744.2846987331458,79.35307444385018
171,-8245.786200295595,434.19634757389656,-29.522995215545883
171,-8513.882025910281,-193.04486409762166,181.8113127352168
171,-8196.427507030356,126.43660058860506,29.708812111656336
171,-8912.735029687034,-774.4981452934536,73.08981137212436
171,-8863.247578164077,-604.7301482118049,99.67965774247372
171,-7898.205186336686,969.823562187148,-31.934712875528767
171,-8420.299910934702,-138.02552092499758,172.915312291948
171,-8225.57621828997,440.6574837123402,-75.96694203617372
171,-8332.287255633768,-117.1027201754285,51.75659551812422
171,-7796.423122365765,1008.3484474888173,-33.71098271865265
171,-8284.064761487127,382.7752476897432,-135.79862484944934
171,-8290.935071176791,356.58933617825386,-136.52459295682613
171,-7951.325639021835,977.9942559975925,4.768828141378371
171,-7908.418079210334,955.938806701675,-27.65231959076943
171,-7931.193591020451,938.1737074205204,-16.466367101238355
171,-8835.531231340858,-537.8986887466333,122.8810150291701
171,-8462.713663413268,-217.30431138744584,161.72155993491754
171,-8127.332017371568,619.5035903799401,39.20180325815988
171,-8468.676075168107,-136.69589184369497,146.4835498120347
171,-8435.63770030108,-177.63789414027633,142.3056543111872
171,-8394.231836010173,-137.6425747073728,110.18823861246543
171,-8802.28687968973,-457.424174573577,180.4736915500451
171,-8092.256313495362,769.9504312382952,74.60511331770434
171,-7914.892710933011,926.8614631567152,-17.874026960843715
171,-8054.156197191686,789.2685929279869,80.19090684366137
171,-8107.743862180195,733.693213486944,75.94163309844072
171,-8250.800348689098,328.8142422287498,34.08016077714955
171,-8494.248019162487,-83.2894314215099,154.7139399662653
171,-8483.517080185526,-98.30069603420678,124.29302382556438
171,-8506.058674469592,-113.88996837045414,178.1267650984471
171,-8497.177655589316,-114.12060373540054,181.9652225780073
171,-8442.777536543732,-142.29597856412144,140.50454763581658
171,-8477.625798583631,-162.2429780828357,161.02358342001378
171,-8489.491654433628,-173.91941581963033,182.04858001752837
171,-8470.930343833921,-231.20202486884818,158.60835026555856
171,-8812.089986644745,-469.2727141244095,177.30233179409302
171,-8798.939790972872,-465.5638333543232,191.25699368890673
171,-8775.114937263437,-481.748174417567,133.6766782494346
171,-8632.71406279782,-419.8362585488009,168.7449450543924
171,-8616.812654739071,-412.59767948119816,168.50996353657837
171,-8937.716997894233,-836.0532859587594,71.84772532733581
171,-8940.882877191842,-851.0784955207594,62.07768334057578
171,-8280.295519903815,448.66976199803867,-104.47386116267424
171,-8464.695907450092,-173.2988893799558,158.54162263271496
171,-8248.607636935243,308.6116595773665,-3.9559089628634823
171,-8179.080548101759,443.3531607716644,-101.33232414123427
171,-8431.127335391671,-146.28259307657868,142.13275010393383
171,-8473.190452709245,-165.42713608168287,151.69885689795348
171,-8446.408638292485,-174.13121542748917,145.64195603082473
171,-7914.344089175371,1002.6245185378534,18.483066415821604
171,-8027.600154553504,867.8898231952679,55.62300579039515
171,-8047.831606862584,812.7872529203685,87.71106802342376
171,-8127.359575498459,623.3333385345846,41.493666177967036
171,-8138.64792565907,561.0837066538675,12.025423553726675
171,-8202.263126665935,741.8413963320032,137.8597584143639
171,-8192.894380932794,442.753720250799,19.416937338115012
171,-8246.10805596635,435.3322209526584,-28.854769939523244
171,-8263.902121167077,363.6842842522514,-31.613546716161046
171,-8246.794151188937,308.77447370327377,-5.674629451886624
171,-8305.952187900535,376.41921776083603,-130.33413127884816
171,-8422.09768921459,-42.20263492872597,85.47100040564686
171,-8487.056692964721,-157.4144774399473,189.0252559931984
171,-8451.427222423123,-166.59332942284348,156.12575202202942
171,-8432.772583058815,-155.1032062433415,134.5413388556861
171,-8464.881085030396,-218.68399505719276,161.02712511875708
171,-8362.277517135008,-156.26407163182085,146.76453835546977
171,-8904.813284943197,-616.1931964250012,101.22298290929567
171,-8771.17423683802,-526.177936611795,246.49530009484988
171,-8614.178538771375,-443.5709594773862,189.80092285488874
171,-8864.004898309238,-605.3762544252942,113.24028244388461
171,-8947.705418191954,-814.3756792361773,59.36152555919424
