phase,d,l,b
12,1133.3,224.60000481509715,-4.399997342983961
12,368.6,205.8999958292801,-14.70000221102752
12,362.3,201.40000333347282,-14.700001655865803
12,346.3,202.69999671573535,-16.30000323409836
12,428.5,117.6000003515956,-3.200004470196061
12,378.3,112.3000019855767,4.900000686507615
12,342.7,201.0999945944936,-15.40000233861044
12,350.7,204.9000052266791,-16.699999765583648
12,338.4,199.99999544582792,-13.600000242619684
12,920.4,219.5000044328839,-12.300000048879939
12,1178.9,225.4999967518901,-4.399998324198489
12,253.8,112.90000109467236,16.000000353096286
12,1032.9,78.0999991447673,2.499999526834388
12,396.7,195.1999964846816,-9.50000084266216
12,957.8,79.2999981645483,0.5000000323607203
12,325.9,206.40000138433402,-22.999998600109272
12,1023.6,77.50000299336189,1.3999991433973162
12,744.5,89.00000357854033,-1.0999974630744533
12,456.6,105.89999974461138,8.499997219012501
12,450.4,206.20000142516196,-13.90000386447549
12,159.0,120.49999915531436,22.599997839984564
12,1112.4,224.40000559005983,-5.699998773836948
12,977.0,219.19999722229602,-11.699998314872179
12,995.4,77.00000049392843,0.399999981356364
12,333.2,204.80000205666167,-8.90000259485235
12,453.0,103.20000313566854,2.2000001652364634
12,271.3,209.0999954773434,-27.399999699150566
12,1061.0,72.09999926614637,-2.899995964116538
12,416.9,112.90000244256194,-4.699999182811831
12,396.1,115.30000246757483,-5.499997555847907
12,993.8,80.09999686114833,2.6999995490265385
12,979.6,77.40000190291278,0.7999975084390227
12,957.5,78.49999736070622,1.1000007863458547
12,919.1,217.00000262574602,-13.49999772910188
12,423.3,212.49999870081214,-17.20000327147105
12,619.7,90.50000112829092,1.4000029936393854
12,384.8,201.5000049205679,-14.199998512953329
12,377.9,209.50000123151767,-17.30000493275814
12,322.6,206.79999776427576,-18.79999817644195
12,842.5,213.8999951950071,-13.200002582128496
12,770.8,87.7999991692878,-1.6999961226532134
12,949.8,77.40000148422853,0.9999998896216855
12,792.3,85.09999854067911,-1.000005881128246
12,733.9,88.8999977052862,-1.2000017189252912
12,376.9,111.40000403492022,20.400001888895186
12,386.6,192.59999758110837,-8.900002974083778
12,387.3,195.19999972559071,-14.50000262352571
12,405.6,196.49999902374077,-8.59999755023699
12,396.4,196.90000129606875,-7.900003205292444
12,363.8,203.89999612755753,-15.099996449812387
12,403.4,204.50000370032953,-14.099998527700851
12,416.4,205.2999972692742,-12.300003623862896
12,441.2,213.4999984673907,-18.29999904505042
12,856.6,214.20000133189515,-12.90000400189559
12,841.7,214.5000055927499,-12.399999596916654
12,846.0,216.40000341845558,-16.399997941451183
12,697.2,219.3999975376878,-18.40000115534529
12,680.4,219.80000297468453,-18.699998369310936
12,1170.2,225.69999738888714,-3.400002869925683
12,1183.2,226.10000042569578,-3.4000022489387893
12,475.8,109.4000036352824,-0.8999967171165086
12,398.1,206.79999747003168,-15.099993913216593
12,345.4,112.30000318809599,15.10000385435748
12,447.1,97.29999969952893,-1.9000038261514212
12,354.4,205.30000184543178,-15.000000789127201
12,403.4,205.20000209046057,-15.500005384424338
12,384.6,208.19999679240556,-16.59999714094094
12,1024.9,78.30000110833151,2.5000016138099648
12,873.0,83.80000288126905,0.7000013248002842
12,816.2,84.80000028630346,0.20000050530417596
12,623.5,90.50000112829092,1.4000029936393854
12,562.2,91.69999879842416,3.0999968511880316
12,748.5,96.19999757279884,4.400000146735275
12,461.3,99.09999858505029,13.599997317388008
12,457.7,105.89999974461138,8.499997219012501
12,396.5,111.29999950249861,10.100000271275855
12,344.6,112.00000302376532,14.900003687672026
12,419.9,115.99999832400673,-4.100004100432922
12,311.8,187.99999653283817,-13.400001054669037
12,404.3,203.3000007816604,-10.099999156233766
12,381.9,206.80000177684056,-14.700003839321477
12,362.8,206.49999486317913,-16.69999871907174
12,426.5,212.50000110212108,-17.400000155557382
12,294.7,213.0000052015811,-13.19999727096148
12,1011.2,218.20000009753718,-9.80000095883531
12,843.6,219.0000037679889,-7.699998936847643
12,691.9,221.99999800991523,-16.700003481269878
12,974.9,219.19999868503183,-10.799995197315285
12,1163.1,224.6000009584581,-4.300001205769632
